family,k,m,order,j,n_bare,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
n_bare_edges,,,,,10,25,2,0,42,1.0,21,1,3,0,158.17763920000016,21,21,True,True,0,6766.583599999649,6750.317335128784,0.0,6756.4451694488525,0.9975960889819102,3397.716283798218,0.7393360137939453,3351.8617153167725,0.0,VF2Layout,3397.716283798218,25,nonexistent solution,no better solution found,True,True,78,46,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,10,25,2,0,42,1.0,21,1,3,1,164.94658880000043,21,21,True,True,0,6766.314800000146,6751.071929931641,0.0,6756.350040435791,0.9977472419597585,3403.3706188201904,1.001596450805664,3346.6997146606445,0.0,VF2Layout,3403.3706188201904,25,nonexistent solution,no better solution found,True,True,78,46,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,10,25,2,0,42,1.0,21,2,3,0,178.76739300000008,21,21,True,True,0,6876.639800000703,6861.04941368103,0.0,6867.089509963989,0.9977328481972153,3385.556221008301,1.0023117065429688,3474.4908809661865,0.0,VF2PostLayout,3474.4908809661865,25,nonexistent solution,no better solution found,True,True,78,46,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,10,25,2,0,42,1.0,21,2,3,1,185.64639629999965,21,21,True,True,0,6960.257300000194,6945.502042770386,0.0,6951.039791107178,0.9978800701477217,3504.72092628479,1.013040542602539,3439.768075942993,0.0,VF2Layout,3504.72092628479,25,nonexistent solution,no better solution found,True,True,78,46,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,11,25,2,0,42,1.0,21,0,3,0,199.60488929999974,21,21,True,True,0,6871.997100000044,6856.647253036499,0.0,6861.731290817261,0.9977663193479018,3445.448160171509,1.0025501251220703,3410.196542739868,0.0,VF2Layout,3445.448160171509,25,nonexistent solution,no better solution found,True,True,75,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,11,25,2,0,42,1.0,21,0,3,1,206.47925990000022,21,21,True,True,0,6838.284200000089,6823.956727981567,0.0,6827.966213226318,0.9979048147752441,3406.9507122039795,1.001596450805664,3416.004419326782,0.0,VF2PostLayout,3416.004419326782,25,nonexistent solution,no better solution found,True,True,75,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,11,25,2,0,42,1.0,21,1,3,0,220.34948609999992,21,21,True,True,0,6850.072899999759,6834.70606803894,0.0,6840.075969696045,0.9977566907410841,3420.6595420837402,0.0,3414.0465259552,0.0,VF2Layout,3420.6595420837402,25,nonexistent solution,no better solution found,True,True,75,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,11,25,2,0,42,1.0,21,1,3,1,227.2018960000005,21,21,True,True,0,6855.5341999999655,6840.249300003052,0.0,6843.410491943359,0.9977704290357251,3438.4429454803467,0.6265640258789062,3401.179790496826,0.0,VF2Layout,3438.4429454803467,25,nonexistent solution,no better solution found,True,True,75,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,11,25,2,0,42,1.0,21,2,3,0,241.0750952999997,21,21,True,True,0,6827.478499999415,6811.914920806885,0.0,6818.033933639526,0.997720449915363,3399.912118911743,2.022266387939453,3409.980535507202,0.0,VF2PostLayout,3409.980535507202,25,nonexistent solution,no better solution found,True,True,75,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,11,25,2,0,42,1.0,21,2,3,1,247.90497969999979,21,21,True,True,0,6833.915400000478,6819.864749908447,0.0,6824.237108230591,0.9979439824361844,3413.2354259490967,1.001596450805664,3405.627727508545,0.0,VF2Layout,3413.2354259490967,25,nonexistent solution,no better solution found,True,True,75,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,12,24,2,0,42,1.0,21,0,3,0,262.2422263999997,21,21,True,True,0,7352.632999999514,7337.96238899231,0.0,7341.988325119019,0.9980047132765629,3446.373224258423,1.7158985137939453,3889.873266220093,0.0,VF2PostLayout,3889.873266220093,25,nonexistent solution,no better solution found,True,True,75,35,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,12,24,2,0,42,1.0,21,0,3,1,269.5971279000005,21,21,True,True,0,7323.580300000685,7307.960510253906,0.0,7311.975479125977,0.9978671921236697,3401.334524154663,1.0020732879638672,3905.6239128112793,0.0,VF2PostLayout,3905.6239128112793,25,nonexistent solution,no better solution found,True,True,75,35,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,12,24,2,0,42,1.0,21,1,3,0,284.3745018999998,21,21,True,True,0,7367.535100000168,7351.276874542236,0.0,7356.338024139404,0.9977932612146047,3420.6461906433105,1.0027885437011719,3929.6278953552246,0.0,VF2PostLayout,3929.6278953552246,25,nonexistent solution,no better solution found,True,True,75,35,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,12,24,2,0,42,1.0,21,1,3,1,291.74436680000053,21,21,True,True,0,7338.630500000363,7324.549198150635,0.0,7328.570127487183,0.9980812084966361,3409.58309173584,1.0023117065429688,3913.963794708252,0.0,VF2PostLayout,3913.963794708252,25,nonexistent solution,no better solution found,True,True,75,35,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,12,24,2,0,42,1.0,21,2,3,0,306.5431332999997,21,21,True,True,0,7358.9822999992975,7344.157695770264,0.0,7348.4556674957275,0.9979855089162213,3411.752223968506,1.0030269622802734,3931.4024448394775,0.0,VF2PostLayout,3931.4024448394775,25,nonexistent solution,no better solution found,True,True,75,35,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,12,24,2,0,42,1.0,21,2,3,1,313.9044721,21,21,True,True,0,7365.963799999918,7350.061655044556,0.0,7355.41844367981,0.9978411318074408,3444.366216659546,1.0018348693847656,3904.693603515625,0.0,VF2PostLayout,3904.693603515625,25,nonexistent solution,no better solution found,True,True,75,35,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,13,24,2,0,42,1.0,21,0,3,0,328.2166892000005,21,21,True,True,0,6867.763499999455,6853.015184402466,0.0,6856.842756271362,0.997852530070817,3431.288480758667,0.6051063537597656,3421.121597290039,0.0,VF2Layout,3431.288480758667,25,nonexistent solution,no better solution found,True,True,72,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,13,24,2,0,42,1.0,21,0,3,1,335.0867865,21,21,True,True,0,6885.523699999794,6870.558261871338,0.0,6873.720645904541,0.9978265359643659,3434.7970485687256,1.3778209686279297,3434.3833923339844,0.0,VF2Layout,3434.7970485687256,25,nonexistent solution,no better solution found,True,True,72,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,13,24,2,0,42,1.0,21,1,3,0,348.9289767,21,21,True,True,0,6827.025300000059,6812.337398529053,0.0,6815.5012130737305,0.9978485649568332,3416.2678718566895,1.0018348693847656,3395.0676918029785,0.0,VF2Layout,3416.2678718566895,25,nonexistent solution,no better solution found,True,True,72,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,13,24,2,0,42,1.0,21,1,3,1,355.7583175,21,21,True,True,0,6856.716299999789,6843.415260314941,0.0,6846.425771713257,0.9980601443748157,3449.8133659362793,1.3289451599121094,3392.27294921875,0.0,VF2Layout,3449.8133659362793,25,nonexistent solution,no better solution found,True,True,72,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,13,24,2,0,42,1.0,21,2,3,0,369.5712100999999,21,21,True,True,0,6850.15519999979,6836.648464202881,0.0,6840.883731842041,0.9980282584258953,3412.8289222717285,1.0044574737548828,3422.8150844573975,0.0,VF2PostLayout,3422.8150844573975,25,nonexistent solution,no better solution found,True,True,72,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
n_bare_edges,,,,,13,24,2,0,42,1.0,21,2,3,1,376.42368129999977,21,21,True,True,0,6822.3806000005425,6808.627128601074,0.0,6812.654733657837,0.9979840656501241,3400.9876251220703,1.0008811950683594,3406.6386222839355,0.0,VF2PostLayout,3406.6386222839355,25,nonexistent solution,no better solution found,True,True,72,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,6,7,42,20,42
