family,k,m,order,j,n_bare,dominant_size,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
dominant_size_sweep,,,,,,10,45,2,0,64,1.0,32,2,3,0,84.26771219999864,32,32,True,True,0,39.43740000067919,16.002655029296875,0.0,25.440692901611328,0.4057735811443269,16.002655029296875,0.0,0.0,0.0,VF2Layout,16.002655029296875,26,solution found,no better solution found,True,True,135,214,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,10,45,2,0,64,1.0,32,2,3,1,84.31110449999869,32,32,True,True,0,35.78610000113258,16.07799530029297,0.0,22.130966186523438,0.4492804552545296,16.07799530029297,0.0,0.0,0.0,VF2Layout,16.07799530029297,26,solution found,no better solution found,True,True,135,214,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,15,45,2,0,64,1.0,32,0,3,0,93.77544069999931,32,32,True,True,0,9290.780799999993,9270.237684249878,0.0,9278.370141983032,0.9977888709041424,4610.61954498291,2.0143985748291016,4657.603740692139,0.0,VF2PostLayout,4657.603740692139,25,nonexistent solution,no better solution found,True,True,156,175,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,15,45,2,0,64,1.0,32,0,3,1,103.07042290000027,32,32,True,True,0,9279.650700000275,9258.818626403809,0.0,9266.962766647339,0.9977550799841566,4675.4748821258545,2.004384994506836,4581.339359283447,0.0,VF2Layout,4675.4748821258545,25,nonexistent solution,no better solution found,True,True,156,175,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,15,45,2,0,64,1.0,32,1,3,0,121.7479844999998,32,32,True,True,0,9385.462800000823,9364.741325378418,0.0,9373.627662658691,0.99779217337877,4641.68119430542,1.3134479522705078,4721.7466831207275,0.0,VF2PostLayout,4721.7466831207275,25,nonexistent solution,no better solution found,True,True,156,175,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,15,45,2,0,64,1.0,32,1,3,1,131.13757689999875,32,32,True,True,0,9494.863099998838,9473.899841308594,0.0,9482.8941822052,0.9977921473464691,4745.933771133423,2.2439956665039062,4725.722074508667,0.0,VF2Layout,4745.933771133423,25,nonexistent solution,no better solution found,True,True,156,175,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,15,45,2,0,64,1.0,32,2,3,0,150.16515509999954,32,32,True,True,0,9256.809399999838,9236.521005630493,0.0,9243.703126907349,0.9978082735105959,4638.607740402222,1.435995101928711,4596.477270126343,0.0,VF2Layout,4638.607740402222,25,nonexistent solution,no better solution found,True,True,156,175,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,15,45,2,0,64,1.0,32,2,3,1,159.42598129999897,32,32,True,True,0,9192.168699999456,9173.07186126709,0.0,9181.017398834229,0.9979224882227882,4670.829057693481,2.0036697387695312,4500.239133834839,0.0,VF2Layout,4670.829057693481,25,nonexistent solution,no better solution found,True,True,156,175,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,20,45,2,0,64,1.0,32,0,3,0,178.19435879999946,32,32,True,True,0,9372.5187,9349.74217414856,0.0,9359.30323600769,0.9975698607193559,4550.367116928101,1.0139942169189453,4798.36106300354,0.0,VF2PostLayout,4798.36106300354,25,nonexistent solution,no better solution found,True,True,165,273,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,20,45,2,0,64,1.0,32,0,3,1,187.57140009999966,32,32,True,True,0,9570.3734000017,9540.040493011475,0.0,9551.164388656616,0.9968305409076077,4580.938100814819,2.2199153900146484,4956.882476806641,0.0,VF2PostLayout,4956.882476806641,25,nonexistent solution,no better solution found,True,True,165,273,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,20,45,2,0,64,1.0,32,1,3,0,206.69180760000017,32,32,True,True,0,9349.796700000297,9327.284097671509,0.0,9335.55006980896,0.997592182691118,4467.725038528442,5.003213882446289,4854.55584526062,0.0,VF2PostLayout,4854.55584526062,25,nonexistent solution,no better solution found,True,True,165,273,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,20,45,2,0,64,1.0,32,1,3,1,216.04599599999892,32,32,True,True,0,8922.846400000708,8900.578022003174,0.0,8907.9008102417,0.9975043414400216,4378.170490264893,2.0117759704589844,4520.395755767822,0.0,VF2PostLayout,4520.395755767822,25,nonexistent solution,no better solution found,True,True,165,273,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,20,45,2,0,64,1.0,32,2,3,0,234.31551769999896,32,32,True,True,0,9010.949000001347,8989.95041847229,0.0,8998.287677764893,0.9976696592635189,4435.557842254639,2.05230712890625,4552.340269088745,0.0,VF2PostLayout,4552.340269088745,25,nonexistent solution,no better solution found,True,True,165,273,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,20,45,2,0,64,1.0,32,2,3,1,243.33076849999998,32,32,True,True,0,9250.665100000333,9230.226755142212,0.0,9238.509178161621,0.9977906080657789,4450.037240982056,2.3550987243652344,4777.834415435791,0.0,VF2PostLayout,4777.834415435791,25,nonexistent solution,no better solution found,True,True,165,273,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,25,45,2,0,64,1.0,32,0,3,0,261.79202879999866,32,32,True,True,0,8982.64030000064,8963.226079940796,0.0,8972.373247146606,0.9978386955937841,4380.497694015503,3.0317306518554688,4579.6966552734375,0.0,VF2PostLayout,4579.6966552734375,25,nonexistent solution,no better solution found,True,True,150,304,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,25,45,2,0,64,1.0,32,0,3,1,270.77875159999894,32,32,True,True,0,9053.335600001446,9033.8134765625,0.0,9040.885210037231,0.9978436540628248,4432.22713470459,1.4147758483886719,4600.1715660095215,0.0,VF2PostLayout,4600.1715660095215,25,nonexistent solution,no better solution found,True,True,150,304,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,25,45,2,0,64,1.0,32,1,3,0,289.05853229999957,32,32,True,True,0,9150.973800000429,9130.41377067566,0.0,9139.034748077393,0.9977532413736373,4469.613790512085,2.2439956665039062,4658.55598449707,0.0,VF2PostLayout,4658.55598449707,25,nonexistent solution,no better solution found,True,True,150,304,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,25,45,2,0,64,1.0,32,1,3,1,298.2135879999987,32,32,True,True,0,9157.762299999376,9137.465238571167,0.0,9146.64626121521,0.9977836221597266,4479.892015457153,1.4324188232421875,4656.1408042907715,0.0,VF2PostLayout,4656.1408042907715,25,nonexistent solution,no better solution found,True,True,150,304,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,25,45,2,0,64,1.0,32,2,3,0,316.5914493,32,32,True,True,0,9026.83689999867,9007.095575332642,0.0,9015.383005142212,0.9978130407268097,4350.172519683838,2.0074844360351562,4654.915571212769,0.0,VF2PostLayout,4654.915571212769,25,nonexistent solution,no better solution found,True,True,150,304,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,25,45,2,0,64,1.0,32,2,3,1,325.62237019999884,32,32,True,True,0,8879.57009999991,8858.242273330688,0.0,8867.423295974731,0.9975981014363272,4326.577663421631,2.0036697387695312,4529.660940170288,0.0,VF2PostLayout,4529.660940170288,25,nonexistent solution,no better solution found,True,True,150,304,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,30,46,2,0,64,1.0,32,0,3,0,334.7854759999991,32,32,True,True,0,34.87139999924693,16.084671020507812,0.0,23.267745971679688,0.4612568185061446,15.073776245117188,0.0,0.0,0.0,VF2Layout,15.073776245117188,26,solution found,no better solution found,True,True,138,324,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,30,46,2,0,64,1.0,32,0,3,1,334.82442529999935,32,32,True,True,0,35.88639999907173,16.00337028503418,0.0,23.20718765258789,0.44594526855433086,16.00337028503418,0.0,0.0,0.0,VF2Layout,16.00337028503418,26,solution found,no better solution found,True,True,138,324,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,30,46,2,0,64,1.0,32,1,3,0,335.1391117000003,32,32,True,True,0,36.74300000056974,16.12687110900879,0.0,24.182558059692383,0.4389100266379644,15.124797821044922,0.0,0.0,0.0,VF2Layout,15.124797821044922,26,solution found,no better solution found,True,True,138,324,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,30,46,2,0,64,1.0,32,1,3,1,335.17995059999885,32,32,True,True,0,36.51800000079675,16.226768493652344,0.0,23.51093292236328,0.44434986837445395,15.224218368530273,0.0,0.0,0.0,VF2Layout,15.224218368530273,26,solution found,no better solution found,True,True,138,324,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,30,46,2,0,64,1.0,32,2,3,0,335.50358640000013,32,32,True,True,0,38.33210000084364,17.004013061523438,0.0,24.094104766845703,0.44359722167972016,16.00337028503418,0.0,0.0,0.0,VF2Layout,16.00337028503418,26,solution found,no better solution found,True,True,138,324,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,30,46,2,0,64,1.0,32,2,3,1,335.54595189999964,32,32,True,True,0,35.9902999989572,17.003536224365234,0.0,24.168014526367188,0.4724477491117858,16.003847122192383,0.0,0.0,0.0,VF2Layout,16.003847122192383,26,solution found,no better solution found,True,True,138,324,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
