family,k,m,order,j,n_bare,dominant_size,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
dominant_size_sweep,,,,,,20,45,2,0,64,1.0,32,2,3,1,248.95045059999939,32,32,True,True,0,9281.17999999995,9257.994651794434,0.0,9267.749309539795,0.9975018965039449,4476.702451705933,2.0203590393066406,4779.271841049194,0.0,VF2PostLayout,4779.271841049194,25,nonexistent solution,no better solution found,True,True,165,273,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,25,45,2,0,64,1.0,32,0,3,0,267.41380969999955,32,32,True,True,0,8987.916699999914,8966.795206069946,0.0,8976.238489151001,0.9976500122737043,4456.3798904418945,2.022266387939453,4508.393049240112,0.0,VF2PostLayout,4508.393049240112,25,nonexistent solution,no better solution found,True,True,150,304,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,25,45,2,0,64,1.0,32,0,3,1,276.4056901999993,32,32,True,True,0,8918.06219999853,8896.879434585571,0.0,8906.29243850708,0.9976247345064534,4344.439268112183,2.1927356719970703,4550.247430801392,0.0,VF2PostLayout,4550.247430801392,25,nonexistent solution,no better solution found,True,True,150,304,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,25,45,2,0,64,1.0,32,1,3,0,294.6019521999988,32,32,True,True,0,8903.967100000955,8884.307146072388,0.0,8892.83299446106,0.9977920006096423,4397.144794464111,2.3021697998046875,4484.860181808472,0.0,VF2PostLayout,4484.860181808472,25,nonexistent solution,no better solution found,True,True,150,304,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,25,45,2,0,64,1.0,32,1,3,1,303.50996379999924,32,32,True,True,0,9087.581400001,9066.049814224243,0.0,9073.055028915405,0.9976306582764966,4439.440965652466,1.0018348693847656,4625.607013702393,0.0,VF2PostLayout,4625.607013702393,25,nonexistent solution,no better solution found,True,True,150,304,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,25,45,2,0,64,1.0,32,2,3,0,321.8620842,32,32,True,True,0,8880.31140000021,8860.122442245483,0.0,8868.504524230957,0.9977265484457306,4365.864276885986,2.435922622680664,4491.822242736816,0.0,VF2PostLayout,4491.822242736816,25,nonexistent solution,no better solution found,True,True,150,304,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,25,45,2,0,64,1.0,32,2,3,1,330.7463923999985,32,32,True,True,0,8946.43139999971,8924.954414367676,0.0,8931.978940963745,0.9975993796105076,4456.040382385254,1.010894775390625,4467.903137207031,0.0,VF2PostLayout,4467.903137207031,25,nonexistent solution,no better solution found,True,True,150,304,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,30,46,2,0,64,1.0,32,0,3,0,339.9784770999995,32,32,True,True,0,34.798299999238225,16.10279083251953,0.0,22.429466247558594,0.4627464799393085,16.10279083251953,0.0,0.0,0.0,VF2Layout,16.10279083251953,26,solution found,no better solution found,True,True,138,324,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,30,46,2,0,64,1.0,32,0,3,1,340.01724920000015,32,32,True,True,0,35.083699998722295,16.404151916503906,0.0,23.78058433532715,0.46757188999738697,15.055179595947266,0.0,0.0,0.0,VF2Layout,15.055179595947266,26,solution found,no better solution found,True,True,138,324,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,30,46,2,0,64,1.0,32,1,3,0,340.32763069999965,32,32,True,True,0,36.28219999882276,16.003847122192383,0.0,24.094104766845703,0.4410936250478652,16.003847122192383,0.0,0.0,0.0,VF2Layout,16.003847122192383,26,solution found,no better solution found,True,True,138,324,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,30,46,2,0,64,1.0,32,1,3,1,340.36785979999877,32,32,True,True,0,35.669300001245574,17.003297805786133,0.0,24.26743507385254,0.476692780772047,17.003297805786133,0.0,0.0,0.0,VF2Layout,17.003297805786133,26,solution found,no better solution found,True,True,138,324,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,30,46,2,0,64,1.0,32,2,3,0,340.6885566000001,32,32,True,True,0,36.440800000491436,16.00360870361328,0.0,23.464202880859375,0.43916732627707017,16.00360870361328,0.0,0.0,0.0,VF2Layout,16.00360870361328,26,solution found,no better solution found,True,True,138,324,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,30,46,2,0,64,1.0,32,2,3,1,340.7289485000001,32,32,True,True,0,36.399999999048305,17.426013946533203,0.0,23.44489097595215,0.4787366468952971,15.424489974975586,0.0,0.9996891021728516,0.0,VF2Layout,15.424489974975586,26,solution found,no better solution found,True,True,138,324,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
