spare,n,n_device,occupancy,avg_degree,degree_seed,n_construction_tries,seed,optimization_level,repeat,elapsed_since_start_s,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,cpu_model,platform,python_version,qiskit_version,n_per_side,gates_per_pair,seed_transpiler
2,114,116,0.9827586206896551,2.2586206896551726,42,19,2,3,0,762.6438967000013,38949.06230000015,38899.96266365051,0.0,38920.40205001831,0.9987393884871617,19128.902912139893,18.246173858642578,19752.813577651978,0.0,VF2PostLayout,19752.813577651978,25,nonexistent solution,no better solution found,True,True,183,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
2,114,116,0.9827586206896551,2.2586206896551726,42,19,2,3,1,801.6131913000008,37566.207300000315,37503.85284423828,0.0,37543.58696937561,0.9983401450334318,19391.154050827026,7.925987243652344,18104.772806167603,0.0,VF2Layout,19391.154050827026,25,nonexistent solution,no better solution found,True,True,183,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
2,114,116,0.9827586206896551,2.2586206896551726,42,19,2,3,2,839.1989049000003,37048.84990000028,36982.87034034729,0.0,37021.52419090271,0.9982191198962701,18828.3748626709,12.140512466430664,18142.35496520996,0.0,VF2Layout,18828.3748626709,25,nonexistent solution,no better solution found,True,True,183,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
2,114,116,0.9827586206896551,2.2586206896551726,42,19,3,3,0,916.0049550000003,40720.744600001126,40659.04784202576,0.0,40690.87219238281,0.9984848813895371,20604.12549972534,11.528730392456055,20043.39361190796,0.0,VF2Layout,20604.12549972534,25,nonexistent solution,no better solution found,True,True,183,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
2,114,116,0.9827586206896551,2.2586206896551726,42,19,3,3,1,956.7430827999997,38618.360599999505,38553.17974090576,0.0,38584.95211601257,0.9983121795415173,19556.039094924927,10.071516036987305,18987.069129943848,0.0,VF2Layout,19556.039094924927,25,nonexistent solution,no better solution found,True,True,183,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
2,114,116,0.9827586206896551,2.2586206896551726,42,19,3,3,2,995.3813620000001,35811.866899999586,35764.37497138977,0.0,35788.02013397217,0.998673849404656,19980.944633483887,16.141653060913086,15767.28868484497,0.0,VF2Layout,19980.944633483887,25,nonexistent solution,no better solution found,True,True,183,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
2,114,116,0.9827586206896551,2.2586206896551726,42,19,4,3,0,1062.373544,29375.511500000357,29324.52130317688,0.0,29347.59211540222,0.9982641937375805,14148.24891090393,15.816926956176758,15160.455465316772,0.0,VF2PostLayout,15160.455465316772,25,nonexistent solution,no better solution found,True,True,183,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
2,114,116,0.9827586206896551,2.2586206896551726,42,19,4,3,1,1091.758412000001,27435.401800001273,27390.45023918152,0.0,27422.520875930786,0.9983615490253271,12389.225721359253,11.109352111816406,14990.11516571045,0.0,VF2PostLayout,14990.11516571045,25,nonexistent solution,no better solution found,True,True,183,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
2,114,116,0.9827586206896551,2.2586206896551726,42,19,4,3,2,1119.2093956999997,38815.288199999486,38755.1543712616,0.0,38776.869773864746,0.9984507694898968,18061.668872833252,19.90509033203125,20673.580408096313,0.0,VF2PostLayout,20673.580408096313,25,nonexistent solution,no better solution found,True,True,183,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,0,3,0,1192.4315582,33170.84070000055,33119.64774131775,0.0,33135.34498214722,0.9984566879342675,16178.567886352539,17.825603485107422,16923.254251480103,0.0,VF2PostLayout,16923.254251480103,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,0,3,1,1225.6186256,37592.6040000013,37551.400899887085,0.0,37569.18406486511,0.9989039572753668,19964.457035064697,5.411624908447266,17581.53223991394,0.0,VF2Layout,19964.457035064697,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,0,3,2,1263.2299565000012,36536.46470000058,36483.04605484009,0.0,36501.863956451416,0.9985379361249341,19331.98046684265,9.065866470336914,17141.9997215271,0.0,VF2Layout,19331.98046684265,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,1,3,0,1339.0494959999996,41329.024599999684,41274.463415145874,0.0,41306.04958534241,0.9986798337153641,19701.043128967285,15.914201736450195,21557.50608444214,0.0,VF2PostLayout,21557.50608444214,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,1,3,1,1380.3966195000012,43961.32620000026,43901.04055404663,0.0,43930.400371551514,0.9986286663491597,22862.614154815674,15.811681747436523,21022.61471748352,0.0,VF2Layout,22862.614154815674,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,1,3,2,1424.3759057999996,41524.69689999998,41462.21828460693,0.0,41493.97563934326,0.9984953865998466,22030.34019470215,15.321493148803711,19416.55659675598,0.0,VF2Layout,22030.34019470215,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,2,3,0,1509.9923423,43285.16429999945,43213.523864746094,0.0,43247.111797332764,0.9983449194103358,21187.92748451233,10.917186737060547,22014.679193496704,0.0,VF2PostLayout,22014.679193496704,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,2,3,1,1553.296670400001,43074.85180000003,43007.882595062256,0.0,43051.44143104553,0.9984452829867246,21866.605520248413,15.947580337524414,21125.32949447632,0.0,VF2Layout,21866.605520248413,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,2,3,2,1596.3892028999999,42744.48180000036,42673.83122444153,0.0,42715.078830718994,0.9983471416055667,21160.41374206543,23.972272872924805,21489.445209503174,0.0,VF2PostLayout,21489.445209503174,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,3,3,0,1682.2164338000002,42594.7457000002,42554.59761619568,0.0,42575.63257217407,0.9990574404625563,22031.68272972107,16.077518463134766,20506.837368011475,0.0,VF2Layout,22031.68272972107,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,3,3,1,1724.8290944,44874.70250000115,44815.146923065186,0.0,44841.83216094971,0.9986728474258751,22683.713674545288,5.459070205688477,22125.97417831421,0.0,VF2Layout,22683.713674545288,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,3,3,2,1769.7214213000007,43010.01589999942,42948.840618133545,0.0,42982.17749595642,0.9985776503313064,22020.773887634277,15.987873077392578,20912.078857421875,0.0,VF2Layout,22020.773887634277,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,4,3,0,1857.3873089999997,42750.25070000083,42679.48293685913,0.0,42716.92180633545,0.9983446234353498,21227.153539657593,0.0,21452.329397201538,0.0,VF2PostLayout,21452.329397201538,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,4,3,1,1900.1573466999998,44019.00260000002,43965.98768234253,0.0,43993.87192726135,0.9987956356453771,22236.873626708984,11.674880981445312,21717.4391746521,0.0,VF2Layout,22236.873626708984,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,4,3,2,1944.1943112000008,44565.03840000005,44507.63511657715,0.0,44531.2774181366,0.9987119211497661,22941.926956176758,26.37481689453125,21539.33334350586,0.0,VF2Layout,22941.926956176758,25,nonexistent solution,no better solution found,True,True,180,35,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,0,3,0,1992.0245319000005,2003.7635000007867,1971.7178344726562,0.0,1987.6291751861572,0.9840072615714789,1955.8966159820557,0.0,15.821218490600586,0.0,VF2Layout,1955.8966159820557,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,0,3,1,1994.046065300001,2510.867299999518,2469.252824783325,0.0,2496.4311122894287,0.9834262546586191,2464.8702144622803,0.0,4.382610321044922,0.0,VF2Layout,2464.8702144622803,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,0,3,2,1996.5726778000007,2755.8331999989605,2716.623306274414,0.0,2739.7940158843994,0.9857720366658761,2700.6239891052246,0.0,15.999317169189453,0.0,VF2Layout,2700.6239891052246,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,1,3,0,2002.618241600001,2580.5796000004193,2526.2060165405273,0.0,2551.8009662628174,0.9789297011183522,2526.2060165405273,0.0,0.0,0.0,VF2Layout,2526.2060165405273,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,1,3,1,2005.216817800001,2636.030600000595,2578.1757831573486,0.0,2594.174861907959,0.9780522969485889,2578.1757831573486,0.0,0.0,0.0,VF2Layout,2578.1757831573486,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,1,3,2,2007.8691082000005,2504.688499999247,2451.068878173828,0.0,2482.8710556030273,0.9785922992717717,2451.068878173828,0.0,0.0,0.0,VF2Layout,2451.068878173828,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,2,3,0,2013.8851071999998,2420.9012999999686,2369.1768646240234,0.0,2400.77805519104,0.9786342238008853,2369.1768646240234,0.0,0.0,0.0,VF2Layout,2369.1768646240234,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,2,3,1,2016.3239878000004,2530.6003999994573,2467.0042991638184,0.0,2499.08185005188,0.9748691651057778,2467.0042991638184,0.0,0.0,0.0,VF2Layout,2467.0042991638184,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,2,3,2,2018.872209700001,2255.3654000003007,2204.7014236450195,0.0,2229.844570159912,0.9775362447454082,2202.690839767456,0.0,0.0,0.0,VF2Layout,2202.690839767456,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,3,3,0,2024.055973300001,2583.605499999976,2513.071298599243,0.0,2548.491954803467,0.9726993144267833,2513.071298599243,0.0,0.0,0.0,VF2Layout,2513.071298599243,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
6,110,116,0.9482758620689655,2.2586206896551726,42,19,3,3,1,2026.6584280999996,2679.3364999994083,2611.7923259735107,0.0,2640.406608581543,0.9747907088094712,2611.7923259735107,0.0,0.0,0.0,VF2Layout,2611.7923259735107,26,solution found,no better solution found,True,True,165,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel","Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,58,20,42
