family,k,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
k_chains,10,30,2,0,42,1.0,21,2,3,0,118.520508900001,21,21,True,True,0,26.022999998531304,15.775918960571289,0.0,15.775918960571289,0.6062298336648986,15.775918960571289,0.0,0.0,0.0,VF2Layout,15.775918960571289,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,0,42,1.0,21,2,3,1,118.54824210000152,21,21,True,True,0,27.704499996616505,15.992403030395508,0.0,15.992403030395508,0.5772492927989542,15.992403030395508,0.0,0.0,0.0,VF2Layout,15.992403030395508,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,5,35,2,0,42,1.0,21,0,3,0,118.69761300000027,21,21,True,True,0,31.41890000188141,17.377614974975586,0.0,32.982826232910156,0.553094315012142,17.377614974975586,0.0,0.0,0.0,VF2Layout,17.377614974975586,26,solution found,no better solution found,True,True,105,82,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,5,35,2,0,42,1.0,21,0,3,1,118.73092570000154,21,21,True,True,0,31.07799999997951,17.66061782836914,0.0,32.80830383300781,0.5682675149102511,17.66061782836914,0.0,0.0,0.0,VF2Layout,17.66061782836914,26,solution found,no better solution found,True,True,105,82,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,5,35,2,0,42,1.0,21,1,3,0,118.91378860000259,21,21,True,True,0,30.829499999526888,16.130447387695312,0.0,26.868104934692383,0.5232146933275873,16.130447387695312,0.0,0.0,0.0,VF2Layout,16.130447387695312,26,solution found,no better solution found,True,True,105,82,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,5,35,2,0,42,1.0,21,1,3,1,118.9466956000033,21,21,True,True,0,32.12809999968158,21.042346954345703,0.0,25.417089462280273,0.6549514896478239,21.042346954345703,0.0,0.0,0.0,VF2Layout,21.042346954345703,26,solution found,no better solution found,True,True,105,82,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,5,35,2,0,42,1.0,21,2,3,0,119.1262913999999,21,21,True,True,0,27.854399999341695,29.02364730834961,0.0,29.02364730834961,1.041977113455524,29.02364730834961,0.0,0.0,0.0,VF2Layout,29.02364730834961,26,solution found,no better solution found,True,True,105,82,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,5,35,2,0,42,1.0,21,2,3,1,119.15653690000181,21,21,True,True,0,28.14090000174474,17.351627349853516,0.0,17.351627349853516,0.6165981666818656,17.351627349853516,0.0,0.0,0.0,VF2Layout,17.351627349853516,26,solution found,no better solution found,True,True,105,82,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,3,39,2,0,42,1.0,21,0,3,0,119.3314547000009,21,21,True,True,0,32.19140000146581,17.803430557250977,0.0,20.788908004760742,0.5530492788894025,17.803430557250977,0.0,0.0,0.0,VF2Layout,17.803430557250977,26,solution found,no better solution found,True,True,117,148,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,3,39,2,0,42,1.0,21,0,3,1,119.36719440000161,21,21,True,True,0,36.64600000047358,15.767574310302734,0.0,15.767574310302734,0.43026726819022454,15.767574310302734,0.0,0.0,0.0,VF2Layout,15.767574310302734,26,solution found,no better solution found,True,True,117,148,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,3,39,2,0,42,1.0,21,1,3,0,119.54323470000236,21,21,True,True,0,30.559700000594603,12.55655288696289,0.0,15.79427719116211,0.41088599975518664,12.55655288696289,0.0,0.0,0.0,VF2Layout,12.55655288696289,26,solution found,no better solution found,True,True,117,148,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,3,39,2,0,42,1.0,21,1,3,1,119.5759074000016,21,21,True,True,0,34.59450000082143,12.634038925170898,0.0,16.03078842163086,0.3652036862758794,12.634038925170898,0.0,0.0,0.0,VF2Layout,12.634038925170898,26,solution found,no better solution found,True,True,117,148,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,3,39,2,0,42,1.0,21,2,3,0,119.74604490000274,21,21,True,True,0,30.53609999915352,15.897989273071289,0.0,18.487930297851562,0.5206293296626613,15.897989273071289,0.0,0.0,0.0,VF2Layout,15.897989273071289,26,solution found,no better solution found,True,True,117,148,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,3,39,2,0,42,1.0,21,2,3,1,119.77874240000165,21,21,True,True,0,30.927199997677235,15.919208526611328,0.0,31.96549415588379,0.5147316448888658,15.919208526611328,0.0,0.0,0.0,CommutativeCancellation,16.04628562927246,26,solution found,no better solution found,True,True,117,148,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,2,40,2,0,42,1.0,21,0,3,0,119.94645590000073,21,21,True,True,0,34.22800000043935,22.95994758605957,0.0,24.969816207885742,0.6707943083371759,22.95994758605957,0.0,0.0,0.0,VF2Layout,22.95994758605957,26,solution found,no better solution found,True,True,120,225,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,2,40,2,0,42,1.0,21,0,3,1,119.98405900000216,21,21,True,True,0,31.802400000742637,15.910863876342773,0.0,31.763792037963867,0.500303872537017,15.910863876342773,0.0,0.0,0.0,VF2Layout,15.910863876342773,26,solution found,no better solution found,True,True,120,225,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,2,40,2,0,42,1.0,21,1,3,0,120.15720300000248,21,21,True,True,0,29.54640000098152,30.90357780456543,0.0,30.90357780456543,1.0459337788542369,30.90357780456543,0.0,0.0,0.0,VF2Layout,30.90357780456543,26,solution found,no better solution found,True,True,120,225,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,2,40,2,0,42,1.0,21,1,3,1,120.18895020000127,21,21,True,True,0,30.986600002506748,17.502546310424805,0.0,31.77618980407715,0.5648424257262458,17.502546310424805,0.0,0.0,0.0,VF2Layout,17.502546310424805,26,solution found,no better solution found,True,True,120,225,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,2,40,2,0,42,1.0,21,2,3,0,120.3549742000032,21,21,True,True,0,31.705800000054296,16.045331954956055,0.0,16.045331954956055,0.5060692982018614,16.045331954956055,0.0,0.0,0.0,VF2Layout,16.045331954956055,26,solution found,no better solution found,True,True,120,225,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,2,40,2,0,42,1.0,21,2,3,1,120.38919440000245,21,21,True,True,0,31.0276000018348,17.4710750579834,0.0,17.4710750579834,0.5630817419636148,17.4710750579834,0.0,0.0,0.0,VF2Layout,17.4710750579834,26,solution found,no better solution found,True,True,120,225,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,1,41,2,0,42,1.0,21,0,3,0,120.57147830000031,21,21,True,True,0,35.226500000135275,16.783952713012695,0.0,31.984329223632812,0.4764581412558228,16.783952713012695,0.0,0.0,0.0,VF2Layout,16.783952713012695,26,solution found,no better solution found,True,True,123,456,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,1,41,2,0,42,1.0,21,0,3,1,120.60893080000096,21,21,True,True,0,32.003200001781806,20.528793334960938,0.0,27.25696563720703,0.6414606456172501,20.528793334960938,0.0,0.0,0.0,VF2Layout,20.528793334960938,26,solution found,no better solution found,True,True,123,456,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,1,41,2,0,42,1.0,21,1,3,0,120.78716820000045,21,21,True,True,0,34.1697000003478,11.355876922607422,0.0,15.863180160522461,0.33233762434238034,11.355876922607422,0.0,0.0,0.0,VF2Layout,11.355876922607422,26,solution found,no better solution found,True,True,123,456,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,1,41,2,0,42,1.0,21,1,3,1,120.82454950000101,21,21,True,True,0,31.36380000069039,28.315305709838867,0.0,28.315305709838867,0.9028021384276007,28.315305709838867,0.0,0.0,0.0,VF2Layout,28.315305709838867,26,solution found,no better solution found,True,True,123,456,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,1,41,2,0,42,1.0,21,2,3,0,121.06234690000201,21,21,True,True,0,33.44990000186954,30.45487403869629,0.0,32.35745429992676,0.910462334326684,30.45487403869629,0.0,0.0,0.0,VF2Layout,30.45487403869629,26,solution found,no better solution found,True,True,123,456,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,1,41,2,0,42,1.0,21,2,3,1,121.09808630000043,21,21,True,True,0,31.841799998801434,19.051074981689453,0.0,32.84168243408203,0.5983039583945179,19.051074981689453,0.0,0.0,0.0,VF2Layout,19.051074981689453,26,solution found,no better solution found,True,True,123,456,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,21,0,0,2,40,0.9523809523809523,20,0,3,0,121.14108400000259,21,20,True,True,1,5.863300000783056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ContainsInstruction,0.0,26,solution found,no better solution found,True,True,0,0,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,21,0,0,2,40,0.9523809523809523,20,0,3,1,121.1470018,21,20,True,True,1,5.0579000017023645,0.0,0.0,10.147809982299805,0.0,0.0,0.0,0.0,0.0,CommutativeCancellation,10.147809982299805,26,solution found,no better solution found,True,True,0,0,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,21,0,0,2,40,0.9523809523809523,20,1,3,0,121.15826740000193,21,20,True,True,1,5.634799999825191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ContainsInstruction,0.0,26,solution found,no better solution found,True,True,0,0,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,21,0,0,2,40,0.9523809523809523,20,1,3,1,121.16395620000185,21,20,True,True,1,5.209300001297379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ContainsInstruction,0.0,26,solution found,no better solution found,True,True,0,0,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,21,0,0,2,40,0.9523809523809523,20,2,3,0,121.17488570000205,21,20,True,True,1,5.9742000012192875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ContainsInstruction,0.0,26,solution found,no better solution found,True,True,0,0,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,21,0,0,2,40,0.9523809523809523,20,2,3,1,121.18091400000048,21,20,True,True,1,5.2244999969843775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ContainsInstruction,0.0,26,solution found,no better solution found,True,True,0,0,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,2,40,0.9523809523809523,20,0,3,0,121.2975735,21,20,True,True,1,27.147100001457147,15.802145004272461,0.0,31.504154205322266,0.5820932992262254,15.802145004272461,0.0,0.0,0.0,VF2Layout,15.802145004272461,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,2,40,0.9523809523809523,20,0,3,1,121.32648960000006,21,20,True,True,1,26.777900002343813,15.812397003173828,0.0,17.821550369262695,0.590501757112761,15.812397003173828,0.0,0.0,0.0,VF2Layout,15.812397003173828,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,2,40,0.9523809523809523,20,1,3,0,121.46542450000197,21,20,True,True,1,26.876100000663428,1.0027885437011719,0.0,32.30881690979004,0.03731153492048394,1.0027885437011719,0.0,0.0,0.0,BasisTranslator,15.02537727355957,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,2,40,0.9523809523809523,20,1,3,1,121.49405200000183,21,20,True,True,1,28.851899998699082,16.810178756713867,0.0,32.49669075012207,0.5826368023413304,16.810178756713867,0.0,0.0,0.0,VF2Layout,16.810178756713867,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,2,40,0.9523809523809523,20,2,3,0,121.63660540000274,21,20,True,True,1,28.093999997508945,11.518001556396484,0.0,13.518810272216797,0.4099808342499384,11.518001556396484,0.0,0.0,0.0,VF2Layout,11.518001556396484,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,10,30,2,2,40,0.9523809523809523,20,2,3,1,121.66640460000053,21,20,True,True,1,27.991599999950267,19.259929656982422,0.0,38.27214241027832,0.6880610489224139,18.255949020385742,0.0,1.0039806365966797,0.0,VF2Layout,18.255949020385742,26,solution found,no better solution found,True,True,90,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,5,35,2,2,40,0.9523809523809523,20,0,3,0,121.82470100000137,21,20,True,True,1,31.466399999771966,19.976377487182617,0.0,32.43827819824219,0.6348478849607004,17.241477966308594,0.0,2.7348995208740234,0.0,VF2Layout,17.241477966308594,26,solution found,no better solution found,True,True,105,82,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,5,35,2,2,40,0.9523809523809523,20,0,3,1,121.85821460000079,21,20,True,True,1,36.24169999966398,32.49835968017578,0.0,36.87405586242676,0.8967117900230148,32.49835968017578,0.0,0.0,0.0,VF2Layout,32.49835968017578,26,solution found,no better solution found,True,True,105,82,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,5,35,2,2,40,0.9523809523809523,20,1,3,0,122.08148490000167,21,20,True,True,1,29.40379999927245,15.823602676391602,0.0,31.680822372436523,0.538148221549022,15.823602676391602,0.0,0.0,0.0,CommutativeCancellation,15.857219696044922,26,solution found,no better solution found,True,True,105,82,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,5,35,2,2,40,0.9523809523809523,20,1,3,1,122.1128776000005,21,20,True,True,1,29.77670000109356,15.736579895019531,0.0,31.395435333251953,0.5284863633123079,15.736579895019531,0.0,0.0,0.0,VF2Layout,15.736579895019531,26,solution found,no better solution found,True,True,105,82,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,5,35,2,2,40,0.9523809523809523,20,2,3,0,122.27428190000137,21,20,True,True,1,32.833400000527035,19.135475158691406,0.0,35.04133224487305,0.5828051666408063,19.135475158691406,0.0,0.0,0.0,VF2Layout,19.135475158691406,26,solution found,no better solution found,True,True,105,82,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,5,35,2,2,40,0.9523809523809523,20,2,3,1,122.30989270000282,21,20,True,True,1,29.325600000447594,31.665563583374023,0.0,31.665563583374023,1.0797925219907083,15.93327522277832,0.0,15.732288360595703,0.0,VF2Layout,15.93327522277832,26,solution found,no better solution found,True,True,105,82,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,3,36,2,2,40,0.9523809523809523,20,0,3,0,122.4779327000033,21,20,True,True,1,30.222800000046846,19.289493560791016,0.0,24.34515953063965,0.6382430999365087,19.289493560791016,0.0,0.0,0.0,VF2Layout,19.289493560791016,26,solution found,no better solution found,True,True,108,137,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,3,36,2,2,40,0.9523809523809523,20,0,3,1,122.5100949000007,21,20,True,True,1,31.63449999919976,18.978357315063477,0.0,25.143146514892578,0.5999259452668309,18.978357315063477,0.0,0.0,0.0,VF2Layout,18.978357315063477,26,solution found,no better solution found,True,True,108,137,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,3,36,2,2,40,0.9523809523809523,20,1,3,0,122.67643140000291,21,20,True,True,1,29.591300000902265,31.67271614074707,0.0,31.67271614074707,1.0703387867306047,17.34781265258789,0.0,14.32490348815918,0.0,VF2Layout,17.34781265258789,26,solution found,no better solution found,True,True,108,137,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,3,36,2,2,40,0.9523809523809523,20,1,3,1,122.70823540000129,21,20,True,True,1,30.765799998334842,15.899181365966797,0.0,15.899181365966797,0.5167810155051167,15.899181365966797,0.0,0.0,0.0,VF2Layout,15.899181365966797,26,solution found,no better solution found,True,True,108,137,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,3,36,2,2,40,0.9523809523809523,20,2,3,0,122.87541170000259,21,20,True,True,1,31.584599997586338,19.155025482177734,0.0,25.736331939697266,0.6064672493443495,19.155025482177734,0.0,0.0,0.0,VF2Layout,19.155025482177734,26,solution found,no better solution found,True,True,108,137,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,3,36,2,2,40,0.9523809523809523,20,2,3,1,122.90895700000328,21,20,True,True,1,31.897000000753906,17.208576202392578,0.0,34.00754928588867,0.5395045365390426,17.208576202392578,0.0,0.0,0.0,VF2Layout,17.208576202392578,26,solution found,no better solution found,True,True,108,137,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,2,38,2,2,40,0.9523809523809523,20,0,3,0,123.08486560000165,21,20,True,True,1,30.874499996571103,16.940832138061523,0.0,16.940832138061523,0.5486998053391297,16.940832138061523,0.0,0.0,0.0,VF2Layout,16.940832138061523,26,solution found,no better solution found,True,True,114,214,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,2,38,2,2,40,0.9523809523809523,20,0,3,1,123.11780180000278,21,20,True,True,1,37.154999998165295,16.116619110107422,0.0,32.915353775024414,0.4337671675656912,16.116619110107422,0.0,0.0,0.0,VF2Layout,16.116619110107422,26,solution found,no better solution found,True,True,114,214,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
k_chains,2,38,2,2,40,0.9523809523809523,20,1,3,0,123.29409090000263,21,20,True,True,1,32.28630000012345,18.7833309173584,0.0,26.32880210876465,0.5817740316260017,18.7833309173584,0.0,0.0,0.0,VF2Layout,18.7833309173584,26,solution found,no better solution found,True,True,114,214,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
