family,k,m,j,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
merged_pairs,,1,,33,2,0,64,1.0,32,2,3,0,159.90224229999876,32,32,True,True,0,9623.629300000175,9615.6907081604,0.0,9617.534160614014,0.9991750937622073,4867.07067489624,0.0,4748.62003326416,0.0,VF2Layout,4867.07067489624,25,nonexistent solution,no better solution found,True,True,99,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,1,,33,2,0,64,1.0,32,2,3,1,169.52964409999913,32,32,True,True,0,9570.060699999885,9546.63610458374,0.0,9549.718618392944,0.9975523044053267,4680.171251296997,11.852264404296875,4854.612588882446,0.0,VF2PostLayout,4854.612588882446,25,nonexistent solution,no better solution found,True,True,99,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,2,,34,2,0,64,1.0,32,0,3,0,187.71574019999753,32,32,True,True,0,8500.330400001985,8483.532428741455,0.0,8483.532428741455,0.998023844901308,4253.530740737915,0.0,4230.00168800354,0.0,VF2Layout,4253.530740737915,25,nonexistent solution,no better solution found,True,True,102,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,2,,34,2,0,64,1.0,32,0,3,1,196.218313399997,32,32,True,True,0,8468.316599999525,8445.348024368286,0.0,8447.34811782837,0.9972877046624308,4211.146116256714,0.0,4234.201908111572,0.0,VF2PostLayout,4234.201908111572,25,nonexistent solution,no better solution found,True,True,102,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,2,,34,2,0,64,1.0,32,1,3,0,213.35821949999809,32,32,True,True,0,8413.785599997937,8405.78579902649,0.0,8409.783840179443,0.9990492031349778,4164.352893829346,0.0,4241.432905197144,0.0,VF2PostLayout,4241.432905197144,25,nonexistent solution,no better solution found,True,True,102,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,2,,34,2,0,64,1.0,32,1,3,1,221.77530679999836,32,32,True,True,0,8316.471199999796,8286.032676696777,0.0,8305.690050125122,0.9963399712965976,4102.792739868164,0.0,4183.239936828613,0.0,VF2PostLayout,4183.239936828613,25,nonexistent solution,no better solution found,True,True,102,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,2,,34,2,0,64,1.0,32,2,3,0,239.3113897000003,32,32,True,True,0,9591.221000002406,9564.781188964844,0.0,9568.920135498047,0.9972433321015587,4733.671426773071,13.389825820922852,4817.71993637085,0.0,VF2PostLayout,4817.71993637085,25,nonexistent solution,no better solution found,True,True,102,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,2,,34,2,0,64,1.0,32,2,3,1,248.90642359999765,32,32,True,True,0,9149.083199998131,9138.912439346313,0.0,9149.675607681274,0.9988883300731357,4500.66351890564,15.126705169677734,4623.122215270996,0.0,VF2PostLayout,4623.122215270996,25,nonexistent solution,no better solution found,True,True,102,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,3,,35,2,0,64,1.0,32,0,3,0,258.209729299997,32,32,True,True,0,33.03009999945061,16.18027687072754,0.0,32.67717361450195,0.4898646044364584,16.18027687072754,0.0,0.0,0.0,VF2Layout,16.18027687072754,26,solution found,no better solution found,True,True,105,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,3,,35,2,0,64,1.0,32,0,3,1,258.2453500999982,32,32,True,True,0,30.442499999480788,16.646146774291992,0.0,33.98275375366211,0.5468061681719931,15.899181365966797,0.0,0.0,0.0,VF2Layout,15.899181365966797,26,solution found,no better solution found,True,True,105,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,3,,35,2,0,64,1.0,32,1,3,0,258.4175897999994,32,32,True,True,0,32.5808000015968,17.188072204589844,0.0,17.188072204589844,0.5275521842234521,17.188072204589844,0.0,0.0,0.0,VF2Layout,17.188072204589844,26,solution found,no better solution found,True,True,105,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,3,,35,2,0,64,1.0,32,1,3,1,258.4530214999977,32,32,True,True,0,31.699399998615263,16.58010482788086,0.0,16.58010482788086,0.5230415979042232,16.58010482788086,0.0,0.0,0.0,VF2Layout,16.58010482788086,26,solution found,no better solution found,True,True,105,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,3,,35,2,0,64,1.0,32,2,3,0,258.63788029999705,32,32,True,True,0,33.40799999932642,18.001079559326172,0.0,31.978845596313477,0.538825417854679,16.57247543334961,0.0,1.4286041259765625,0.0,VF2Layout,16.57247543334961,26,solution found,no better solution found,True,True,105,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,3,,35,2,0,64,1.0,32,2,3,1,258.67414859999917,32,32,True,True,0,32.654000002366956,16.529560089111328,0.0,33.30683708190918,0.5062032243496407,16.529560089111328,0.0,0.0,0.0,VF2Layout,16.529560089111328,26,solution found,no better solution found,True,True,105,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,4,,36,2,0,64,1.0,32,0,3,0,258.8643798999983,32,32,True,True,0,34.06320000067353,16.404151916503906,0.0,18.31793785095215,0.4815798843379232,16.404151916503906,0.0,0.0,0.0,VF2Layout,16.404151916503906,26,solution found,no better solution found,True,True,108,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,4,,36,2,0,64,1.0,32,0,3,1,258.9025967999987,32,32,True,True,0,32.64409999974305,16.781330108642578,0.0,16.781330108642578,0.5140693144787165,16.781330108642578,0.0,0.0,0.0,VF2Layout,16.781330108642578,26,solution found,no better solution found,True,True,108,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,4,,36,2,0,64,1.0,32,1,3,0,259.09144249999736,32,32,True,True,0,32.7207999980601,16.663074493408203,0.0,33.54692459106445,0.5092502168160955,16.663074493408203,0.0,0.0,0.0,VF2Layout,16.663074493408203,26,solution found,no better solution found,True,True,108,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,4,,36,2,0,64,1.0,32,1,3,1,259.12680669999827,32,32,True,True,0,31.97540000110166,16.89934730529785,0.0,18.657922744750977,0.5285108960236811,16.89934730529785,0.0,0.0,0.0,VF2Layout,16.89934730529785,26,solution found,no better solution found,True,True,108,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,4,,36,2,0,64,1.0,32,2,3,0,259.31345099999817,32,32,True,True,0,31.328600001870655,16.9677734375,0.0,33.284902572631836,0.5416065012955205,16.9677734375,0.0,0.0,0.0,VF2Layout,16.9677734375,26,solution found,no better solution found,True,True,108,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,4,,36,2,0,64,1.0,32,2,3,1,259.34737139999925,32,32,True,True,0,31.9588999991538,17.087221145629883,0.0,33.0958366394043,0.5346623677937073,17.087221145629883,0.0,0.0,0.0,VF2Layout,17.087221145629883,26,solution found,no better solution found,True,True,108,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,5,,37,2,0,64,1.0,32,0,3,0,268.43068309999944,32,32,True,True,0,8690.074199999799,8667.593479156494,0.0,8670.397520065308,0.997413057664881,4442.024707794189,2.6798248291015625,4222.888946533203,0.0,VF2Layout,4442.024707794189,25,nonexistent solution,no better solution found,True,True,111,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,5,,37,2,0,64,1.0,32,0,3,1,277.1235945999979,32,32,True,True,0,8170.170599998528,8156.623125076294,0.0,8170.5873012542725,0.9983418369596546,4106.06837272644,0.0,4050.5547523498535,0.0,VF2Layout,4106.06837272644,25,nonexistent solution,no better solution found,True,True,111,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,5,,37,2,0,64,1.0,32,1,3,0,293.59066449999955,32,32,True,True,0,8030.9296000014,8012.362480163574,0.0,8025.468587875366,0.9976880484872109,3961.4126682281494,16.068220138549805,4034.881591796875,0.0,VF2PostLayout,4034.881591796875,25,nonexistent solution,no better solution found,True,True,111,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,5,,37,2,0,64,1.0,32,1,3,1,301.6239226999969,32,32,True,True,0,8051.801400000841,8027.055740356445,0.0,8047.04213142395,0.9969266927467445,4030.7650566101074,0.0,3996.290683746338,0.0,VF2Layout,4030.7650566101074,25,nonexistent solution,no better solution found,True,True,111,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,5,,37,2,0,64,1.0,32,2,3,0,317.8871253999969,32,32,True,True,0,8220.602999997936,8213.392972946167,0.0,8218.342542648315,0.9991229320949119,4177.237510681152,0.0,4036.1554622650146,0.0,VF2Layout,4177.237510681152,25,nonexistent solution,no better solution found,True,True,111,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,5,,37,2,0,64,1.0,32,2,3,1,326.11011119999966,32,32,True,True,0,8341.650099999242,8321.929216384888,0.0,8324.928283691406,0.9976358534129409,4100.2209186553955,1.5544891357421875,4220.15380859375,0.0,VF2PostLayout,4220.15380859375,25,nonexistent solution,no better solution found,True,True,111,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,6,,38,2,0,64,1.0,32,0,3,0,334.5906911999991,32,32,True,True,0,29.45970000291709,16.854286193847656,0.0,16.854286193847656,0.5721133002772856,16.854286193847656,0.0,0.0,0.0,VF2Layout,16.854286193847656,26,solution found,no better solution found,True,True,114,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,6,,38,2,0,64,1.0,32,0,3,1,334.62256739999793,32,32,True,True,0,27.843700001540128,17.97032356262207,0.0,22.8426456451416,0.6453999849742696,17.97032356262207,0.0,0.0,0.0,VF2Layout,17.97032356262207,26,solution found,no better solution found,True,True,114,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,6,,38,2,0,64,1.0,32,1,3,0,334.7783242999976,32,32,True,True,0,29.145900000003166,15.770196914672852,0.0,15.770196914672852,0.5410777129775076,15.770196914672852,0.0,0.0,0.0,VF2Layout,15.770196914672852,26,solution found,no better solution found,True,True,114,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,6,,38,2,0,64,1.0,32,1,3,1,334.809866399999,32,32,True,True,0,32.22349999850849,1.6934871673583984,0.0,28.0303955078125,0.05255441424540425,0.6630420684814453,0.0,1.0304450988769531,0.0,UnitarySynthesis,15.325069427490234,26,solution found,no better solution found,True,True,114,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,6,,38,2,0,64,1.0,32,2,3,0,334.9835447000005,32,32,True,True,0,30.085299997153925,13.777732849121094,0.0,22.498130798339844,0.45795564114117093,13.777732849121094,0.0,0.0,0.0,VF2Layout,13.777732849121094,26,solution found,no better solution found,True,True,114,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,6,,38,2,0,64,1.0,32,2,3,1,335.01599019999776,32,32,True,True,0,29.15489999941201,15.902996063232422,0.0,23.667097091674805,0.5454656357440139,13.699054718017578,0.0,0.9953975677490234,0.0,VF2Layout,13.699054718017578,26,solution found,no better solution found,True,True,114,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,8,,40,2,0,64,1.0,32,0,3,0,344.1495376999992,32,32,True,True,0,9060.059899999032,9042.608976364136,0.0,9062.446355819702,0.9980738622230413,4509.003400802612,0.0,4533.605575561523,0.0,VF2PostLayout,4533.605575561523,25,nonexistent solution,no better solution found,True,True,120,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,8,,40,2,0,64,1.0,32,0,3,1,353.2120838999981,32,32,True,True,0,9317.22979999904,9301.358938217163,0.0,9313.668012619019,0.998296611533411,4801.306247711182,0.0,4500.052690505981,0.0,VF2Layout,4801.306247711182,25,nonexistent solution,no better solution found,True,True,120,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,8,,40,2,0,64,1.0,32,1,3,0,371.9008474000002,32,32,True,True,0,9215.148299997963,9200.542449951172,0.0,9200.542449951172,0.9984150173636603,4534.506559371948,0.0,4666.035890579224,0.0,VF2PostLayout,4666.035890579224,25,nonexistent solution,no better solution found,True,True,120,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,8,,40,2,0,64,1.0,32,1,3,1,381.11843379999846,32,32,True,True,0,9243.107600002986,9234.40170288086,0.0,9234.40170288086,0.9990581201151305,4617.172956466675,0.0,4617.228746414185,0.0,VF2PostLayout,4617.228746414185,25,nonexistent solution,no better solution found,True,True,120,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,8,,40,2,0,64,1.0,32,2,3,0,399.65169779999997,32,32,True,True,0,10170.554599997558,10158.456802368164,0.0,10165.71831703186,0.9988105075774927,5131.56533241272,3.3092498779296875,5023.582220077515,0.0,VF2Layout,5131.56533241272,25,nonexistent solution,no better solution found,True,True,120,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs,,8,,40,2,0,64,1.0,32,2,3,1,409.82666379999864,32,32,True,True,0,10141.86449999761,10118.077754974365,0.0,10131.606101989746,0.9976545984199208,4951.121807098389,0.0,5166.955947875977,0.0,VF2PostLayout,5166.955947875977,25,nonexistent solution,no better solution found,True,True,120,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
