family,k,m,order,j,n_bare,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
n_bare_edges,,,,,12,39,2,0,64,1.0,32,2,3,0,159.32644700000037,32,32,True,True,0,9614.696499999809,9595.929861068726,0.0,9604.297876358032,0.9980481298675331,4804.896593093872,2.224445343017578,4788.808822631836,0.0,VF2Layout,4804.896593093872,25,nonexistent solution,no better solution found,True,True,123,46,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,12,39,2,0,64,1.0,32,2,3,1,168.9446753000002,32,32,True,True,0,9657.605299999886,9637.304067611694,0.0,9643.343448638916,0.9978979020411828,4858.369588851929,2.0041465759277344,4776.930332183838,0.0,VF2Layout,4858.369588851929,25,nonexistent solution,no better solution found,True,True,123,46,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,13,39,2,0,64,1.0,32,0,3,0,188.4267376000007,32,32,True,True,0,9513.799399999698,9495.479822158813,0.0,9501.507043838501,0.9980744204212583,4845.9882736206055,2.2640228271484375,4647.22752571106,0.0,VF2Layout,4845.9882736206055,25,nonexistent solution,no better solution found,True,True,120,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,13,39,2,0,64,1.0,32,0,3,1,197.94417190000058,32,32,True,True,0,9583.015500000329,9563.12608718872,0.0,9570.158958435059,0.9979245141770242,4906.820774078369,1.5609264373779297,4654.744386672974,0.0,VF2Layout,4906.820774078369,25,nonexistent solution,no better solution found,True,True,120,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,13,39,2,0,64,1.0,32,1,3,0,217.2848866000004,32,32,True,True,0,9589.182300000175,9569.36502456665,0.0,9576.403141021729,0.9979333717085007,4880.613803863525,2.1317005157470703,4686.619520187378,0.0,VF2Layout,4880.613803863525,25,nonexistent solution,no better solution found,True,True,120,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,13,39,2,0,64,1.0,32,1,3,1,226.87763750000067,32,32,True,True,0,9665.94299999997,9647.724628448486,0.0,9654.778480529785,0.9981151997739399,4917.302131652832,2.009868621826172,4728.412628173828,0.0,VF2Layout,4917.302131652832,25,nonexistent solution,no better solution found,True,True,120,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,13,39,2,0,64,1.0,32,2,3,0,246.30382129999998,32,32,True,True,0,9725.321099999746,9704.00595664978,0.0,9710.049629211426,0.9978082838467959,4910.943031311035,2.237558364868164,4790.825366973877,0.0,VF2Layout,4910.943031311035,25,nonexistent solution,no better solution found,True,True,120,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,13,39,2,0,64,1.0,32,2,3,1,256.0327506000003,32,32,True,True,0,9480.330999999751,9460.320234298706,0.0,9468.543767929077,0.9978892334348827,4861.785650253296,2.0036697387695312,4596.530914306641,0.0,VF2Layout,4861.785650253296,25,nonexistent solution,no better solution found,True,True,120,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,14,38,2,0,64,1.0,32,0,3,0,275.44686679999995,32,32,True,True,0,9741.568899999947,9722.566366195679,0.0,9729.88510131836,0.9980493353792048,4856.900930404663,2.167940139770508,4863.497495651245,0.0,VF2PostLayout,4863.497495651245,25,nonexistent solution,no better solution found,True,True,114,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,14,38,2,0,64,1.0,32,0,3,1,285.19198959999994,32,32,True,True,0,9722.644599999512,9702.046394348145,0.0,9708.233833312988,0.99788141945954,4857.797384262085,1.0020732879638672,4843.246936798096,0.0,VF2Layout,4857.797384262085,25,nonexistent solution,no better solution found,True,True,114,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,14,38,2,0,64,1.0,32,1,3,0,304.9085382000003,32,32,True,True,0,9842.808499999592,9822.157144546509,0.0,9828.453063964844,0.9979018838522477,5027.612686157227,2.003908157348633,4792.540550231934,0.0,VF2Layout,5027.612686157227,25,nonexistent solution,no better solution found,True,True,114,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,14,38,2,0,64,1.0,32,1,3,1,314.75506040000073,32,32,True,True,0,9810.829199999716,9791.17465019226,0.0,9798.554420471191,0.9979966474385819,4866.807460784912,1.1081695556640625,4923.259019851685,0.0,VF2PostLayout,4923.259019851685,25,nonexistent solution,no better solution found,True,True,114,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,14,38,2,0,64,1.0,32,2,3,0,334.5014052000006,32,32,True,True,0,9866.663099999641,9849.357604980469,0.0,9855.395793914795,0.9982460640599785,4847.549200057983,2.0051002502441406,4999.803304672241,0.0,VF2PostLayout,4999.803304672241,25,nonexistent solution,no better solution found,True,True,114,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,14,38,2,0,64,1.0,32,2,3,1,344.3715480999999,32,32,True,True,0,9689.495200000238,9668.526887893677,0.0,9676.095485687256,0.9978359747671313,4880.190849304199,1.2691020965576172,4787.06693649292,0.0,VF2Layout,4880.190849304199,25,nonexistent solution,no better solution found,True,True,114,27,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,15,38,2,0,64,1.0,32,0,3,0,364.3113748000005,32,32,True,True,0,9735.963699999957,9715.280532836914,0.0,9722.835779190063,0.9978755911792232,4914.276599884033,1.0025501251220703,4800.001382827759,0.0,VF2Layout,4914.276599884033,25,nonexistent solution,no better solution found,True,True,117,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,15,38,2,0,64,1.0,32,0,3,1,374.0508540000001,32,32,True,True,0,9823.684199999661,9804.20732498169,0.0,9812.285661697388,0.9980173553402732,4902.772903442383,2.213001251220703,4899.221420288086,0.0,VF2Layout,4902.772903442383,25,nonexistent solution,no better solution found,True,True,117,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,15,38,2,0,64,1.0,32,1,3,0,393.91425380000055,32,32,True,True,0,9899.62149999974,9878.17907333374,0.0,9885.463237762451,0.9978340155059464,4867.442607879639,2.002239227294922,5008.734226226807,0.0,VF2PostLayout,5008.734226226807,25,nonexistent solution,no better solution found,True,True,117,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,15,38,2,0,64,1.0,32,1,3,1,403.8173833999999,32,32,True,True,0,10230.287399999725,10210.971117019653,0.0,10218.185424804688,0.9981118533404963,5125.687599182129,2.1457672119140625,5083.13775062561,0.0,VF2Layout,5125.687599182129,25,nonexistent solution,no better solution found,True,True,117,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,15,38,2,0,64,1.0,32,2,3,0,424.307092,32,32,True,True,0,9726.797199999965,9707.89361000061,0.0,9715.125799179077,0.9980565452727488,4880.752325057983,2.0546913146972656,4825.08659362793,0.0,VF2Layout,4880.752325057983,25,nonexistent solution,no better solution found,True,True,117,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,15,38,2,0,64,1.0,32,2,3,1,434.03742800000055,32,32,True,True,0,9652.354500000001,9632.375478744507,0.0,9639.411211013794,0.9979301401274172,4830.601453781128,1.33514404296875,4800.43888092041,0.0,VF2Layout,4830.601453781128,25,nonexistent solution,no better solution found,True,True,117,38,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,16,38,2,0,64,1.0,32,0,3,0,453.0953515000001,32,32,True,True,0,9221.466099999816,9201.87783241272,0.0,9210.06727218628,0.9978757968229047,4604.814291000366,1.6019344329833984,4595.46160697937,0.0,VF2Layout,4604.814291000366,25,nonexistent solution,no better solution found,True,True,117,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,16,38,2,0,64,1.0,32,0,3,1,462.3202697000006,32,32,True,True,0,9299.261099999967,9280.051469802856,0.0,9288.410186767578,0.9979342842414533,4657.095670700073,2.038717269897461,4620.917081832886,0.0,VF2Layout,4657.095670700073,25,nonexistent solution,no better solution found,True,True,117,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,16,38,2,0,64,1.0,32,1,3,0,481.2633400000004,32,32,True,True,0,9121.687800000473,9102.152109146118,0.0,9109.225273132324,0.9978583249851685,4622.326135635376,1.0018348693847656,4478.824138641357,0.0,VF2Layout,4622.326135635376,25,nonexistent solution,no better solution found,True,True,117,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,16,38,2,0,64,1.0,32,1,3,1,490.3884605000003,32,32,True,True,0,9472.073200000523,9453.339099884033,0.0,9460.363864898682,0.9980221753230868,4906.255483627319,2.0062923431396484,4545.077323913574,0.0,VF2Layout,4906.255483627319,25,nonexistent solution,no better solution found,True,True,117,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,16,38,2,0,64,1.0,32,2,3,0,509.19645780000064,32,32,True,True,0,9207.7634999996,9186.924457550049,0.0,9193.94588470459,0.9977367965142075,4663.463354110718,2.237081527709961,4521.224021911621,0.0,VF2Layout,4663.463354110718,25,nonexistent solution,no better solution found,True,True,117,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
n_bare_edges,,,,,16,38,2,0,64,1.0,32,2,3,1,518.4089271000003,32,32,True,True,0,9283.97169999971,9261.356830596924,0.0,9267.542839050293,0.9975640953965006,4610.064744949341,2.278566360473633,4649.013519287109,0.0,VF2PostLayout,4649.013519287109,25,nonexistent solution,no better solution found,True,True,117,49,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
