spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
1,63,0.984375,31,2,3,0,147.2693407000006,32,31,True,True,1,8701.263999999355,8681.063175201416,0.0,8684.237241744995,0.9976784034138096,4347.958564758301,15.793085098266602,4317.311525344849,0.0,VF2Layout,4347.958564758301,25,nonexistent solution,no better solution found,True,True,93,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
1,63,0.984375,31,2,3,1,155.97266880000097,32,31,True,True,1,8586.7064999984,8561.099529266357,0.0,8582.042694091797,0.997017835565703,4277.429103851318,0.0,4283.670425415039,0.0,VF2PostLayout,4283.670425415039,25,nonexistent solution,no better solution found,True,True,93,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
2,62,0.96875,31,0,3,0,173.5639486,32,31,True,True,1,9862.556299998687,9857.66887664795,0.0,9863.922595977783,0.999504446595581,4933.683633804321,0.0,4923.985242843628,0.0,VF2Layout,4933.683633804321,25,nonexistent solution,no better solution found,True,True,93,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
2,62,0.96875,31,0,3,1,183.42892569999822,32,31,True,True,1,9976.590899997973,9959.316730499268,0.0,9959.316730499268,0.9982685298343036,5059.002161026001,0.0,4900.314569473267,0.0,VF2Layout,5059.002161026001,25,nonexistent solution,no better solution found,True,True,93,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
2,62,0.96875,31,1,3,0,202.69892289999916,32,31,True,True,1,8877.692699999898,8849.995374679565,0.0,8882.896184921265,0.9968801211918124,4483.328819274902,0.0,4366.666555404663,0.0,VF2Layout,4483.328819274902,25,nonexistent solution,no better solution found,True,True,93,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
2,62,0.96875,31,1,3,1,211.57865579999998,32,31,True,True,1,8745.435600001656,8734.792947769165,0.0,8734.792947769165,0.9987830620772636,4334.336757659912,0.0,4400.456190109253,0.0,VF2PostLayout,4400.456190109253,25,nonexistent solution,no better solution found,True,True,93,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
2,62,0.96875,31,2,3,0,229.14551869999923,32,31,True,True,1,8763.532900000428,8766.057252883911,0.0,8766.057252883911,1.0002880519662891,4393.335580825806,0.0,4372.7216720581055,0.0,VF2Layout,4393.335580825806,25,nonexistent solution,no better solution found,True,True,93,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
2,62,0.96875,31,2,3,1,237.91146930000104,32,31,True,True,1,8783.501599999,8757.528305053711,0.0,8774.012804031372,0.9970429452707914,4308.070182800293,0.0,4449.458122253418,0.0,VF2PostLayout,4449.458122253418,25,nonexistent solution,no better solution found,True,True,93,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
3,61,0.953125,30,0,3,0,246.83161610000025,32,30,True,True,2,30.137800000375137,7.423639297485352,0.0,23.86641502380371,0.24632319868712868,7.423639297485352,0.0,0.0,0.0,CommutativeCancellation,15.657663345336914,26,solution found,no better solution found,True,True,90,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
3,61,0.953125,30,0,3,1,246.86503199999788,32,30,True,True,2,30.63789999941946,1.3055801391601562,0.0,33.29277038574219,0.042613238478645565,1.3055801391601562,0.0,0.0,0.0,UnitarySynthesis,15.889406204223633,26,solution found,no better solution found,True,True,90,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
3,61,0.953125,30,1,3,0,247.03320180000082,32,30,True,True,2,29.463099999702536,7.111549377441406,0.0,24.008989334106445,0.2413713892127171,7.111549377441406,0.0,0.0,0.0,TwoQubitPeepholeOptimization,15.96379280090332,26,solution found,no better solution found,True,True,90,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
3,61,0.953125,30,1,3,1,247.0648900999986,32,30,True,True,2,31.611099999281578,16.525745391845703,0.0,32.103776931762695,0.5227829905388071,16.525745391845703,0.0,0.0,0.0,VF2Layout,16.525745391845703,26,solution found,no better solution found,True,True,90,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
3,61,0.953125,30,2,3,0,247.2315200999983,32,30,True,True,2,28.495900001871632,6.823539733886719,0.0,23.408174514770508,0.23945689497220804,6.823539733886719,0.0,0.0,0.0,CommutativeCancellation,15.599489212036133,26,solution found,no better solution found,True,True,90,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
3,61,0.953125,30,2,3,1,247.2620566000005,32,30,True,True,2,31.152600000496022,18.088579177856445,0.0,33.32781791687012,0.5806442857921468,17.28343963623047,0.0,0.8051395416259766,0.0,VF2Layout,17.28343963623047,26,solution found,no better solution found,True,True,90,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
4,60,0.9375,30,0,3,0,247.42771449999782,32,30,True,True,2,32.75249999933294,7.157564163208008,0.0,33.51902961730957,0.21853489545389768,7.157564163208008,0.0,0.0,0.0,TwoQubitPeepholeOptimization,14.894962310791016,26,solution found,no better solution found,True,True,90,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
4,60,0.9375,30,0,3,1,247.4625358000012,32,30,True,True,2,32.57160000066506,4.91642951965332,0.0,33.07390213012695,0.15094221713249995,4.91642951965332,0.0,0.0,0.0,Optimize1qGatesDecomposition,14.967679977416992,26,solution found,no better solution found,True,True,90,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
4,60,0.9375,30,1,3,0,247.6260230000007,32,30,True,True,2,29.33360000315588,17.310380935668945,0.0,17.310380935668945,0.5901212580046975,17.310380935668945,0.0,0.0,0.0,VF2Layout,17.310380935668945,26,solution found,no better solution found,True,True,90,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
4,60,0.9375,30,1,3,1,247.65734209999937,32,30,True,True,2,31.495600000198465,16.704797744750977,0.0,16.704797744750977,0.5303851250538397,16.704797744750977,0.0,0.0,0.0,VF2Layout,16.704797744750977,26,solution found,no better solution found,True,True,90,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
4,60,0.9375,30,2,3,0,247.8190684000001,32,30,True,True,2,30.01560000120662,16.538619995117188,0.0,16.538619995117188,0.5510008127257938,16.538619995117188,0.0,0.0,0.0,VF2Layout,16.538619995117188,26,solution found,no better solution found,True,True,90,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
4,60,0.9375,30,2,3,1,247.85108179999952,32,30,True,True,2,28.922700003022328,15.558958053588867,0.0,33.57434272766113,0.5379497091199302,15.558958053588867,0.0,0.0,0.0,VF2Layout,15.558958053588867,26,solution found,no better solution found,True,True,90,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
5,59,0.921875,29,0,3,0,248.00880309999775,32,29,True,True,3,31.478099997912068,16.678810119628906,0.0,28.6862850189209,0.5298544105500398,16.678810119628906,0.0,0.0,0.0,VF2Layout,16.678810119628906,26,solution found,no better solution found,True,True,87,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
5,59,0.921875,29,0,3,1,248.04323020000083,32,29,True,True,3,32.91900000112946,16.571521759033203,0.0,32.320499420166016,0.5034029514403423,16.571521759033203,0.0,0.0,0.0,VF2Layout,16.571521759033203,26,solution found,no better solution found,True,True,87,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
5,59,0.921875,29,1,3,0,248.20420430000013,32,29,True,True,3,34.25280000010389,13.64278793334961,0.0,16.30115509033203,0.3982970131874834,13.64278793334961,0.0,0.0,0.0,VF2Layout,13.64278793334961,26,solution found,no better solution found,True,True,87,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
5,59,0.921875,29,1,3,1,248.240365499998,32,29,True,True,3,32.37490000174148,16.87169075012207,0.0,16.87169075012207,0.5211349146781774,16.87169075012207,0.0,0.0,0.0,VF2Layout,16.87169075012207,26,solution found,no better solution found,True,True,87,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
5,59,0.921875,29,2,3,0,248.40069239999866,32,29,True,True,3,31.050399997184286,17.543554306030273,0.0,33.052682876586914,0.5650025219520894,17.543554306030273,0.0,0.0,0.0,VF2Layout,17.543554306030273,26,solution found,no better solution found,True,True,87,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
5,59,0.921875,29,2,3,1,248.43369189999794,32,29,True,True,3,32.84669999993639,17.66681671142578,0.0,20.968198776245117,0.5378566708820063,17.66681671142578,0.0,0.0,0.0,VF2Layout,17.66681671142578,26,solution found,no better solution found,True,True,87,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
6,58,0.90625,29,0,3,0,248.60299079999822,32,29,True,True,3,32.015900000260444,16.77227020263672,0.0,16.77227020263672,0.52387314435953,16.77227020263672,0.0,0.0,0.0,VF2Layout,16.77227020263672,26,solution found,no better solution found,True,True,87,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
6,58,0.90625,29,0,3,1,248.6369107999999,32,29,True,True,3,35.351900001842296,16.35909080505371,0.0,16.35909080505371,0.46274997395334305,16.35909080505371,0.0,0.0,0.0,VF2Layout,16.35909080505371,26,solution found,no better solution found,True,True,87,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
6,58,0.90625,29,1,3,0,248.80496439999843,32,29,True,True,3,33.6712999996962,17.069339752197266,0.0,17.069339752197266,0.5069403246192239,17.069339752197266,0.0,0.0,0.0,VF2Layout,17.069339752197266,26,solution found,no better solution found,True,True,87,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
6,58,0.90625,29,1,3,1,248.8405716999987,32,29,True,True,3,32.85889999824576,17.231464385986328,0.0,17.231464385986328,0.5244078282263334,17.231464385986328,0.0,0.0,0.0,VF2Layout,17.231464385986328,26,solution found,no better solution found,True,True,87,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
6,58,0.90625,29,2,3,0,249.01017579999825,32,29,True,True,3,30.803800000285264,16.94965362548828,0.0,30.670166015625,0.5502455419568792,16.94965362548828,0.0,0.0,0.0,VF2Layout,16.94965362548828,26,solution found,no better solution found,True,True,87,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
6,58,0.90625,29,2,3,1,249.04401669999788,32,29,True,True,3,32.787500000267755,16.177892684936523,0.0,32.81116485595703,0.49341647532762206,16.177892684936523,0.0,0.0,0.0,VF2Layout,16.177892684936523,26,solution found,no better solution found,True,True,87,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
8,56,0.875,28,0,3,0,249.21149230000083,32,28,True,True,4,35.30239999963669,29.926776885986328,0.0,33.48565101623535,0.8477264119803275,29.926776885986328,0.0,0.0,0.0,VF2Layout,29.926776885986328,26,solution found,no better solution found,True,True,84,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
8,56,0.875,28,0,3,1,249.24868100000094,32,28,True,True,4,34.82840000287979,33.09297561645508,0.0,33.09297561645508,0.9501721472625438,33.09297561645508,0.0,0.0,0.0,VF2Layout,33.09297561645508,26,solution found,no better solution found,True,True,84,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
8,56,0.875,28,1,3,0,249.41146659999868,32,28,True,True,4,38.55660000044736,33.52522850036621,0.0,36.23461723327637,0.869506867824892,33.52522850036621,0.0,0.0,0.0,VF2Layout,33.52522850036621,26,solution found,no better solution found,True,True,84,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
8,56,0.875,28,1,3,1,249.45187720000104,32,28,True,True,4,35.42840000227443,17.059326171875,0.0,30.549049377441406,0.48151556860540773,17.059326171875,0.0,0.0,0.0,VF2Layout,17.059326171875,26,solution found,no better solution found,True,True,84,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
8,56,0.875,28,2,3,0,249.61491159999787,32,28,True,True,4,37.05970000009984,33.43462944030762,0.0,33.43462944030762,0.9021829491392954,33.43462944030762,0.0,0.0,0.0,VF2Layout,33.43462944030762,26,solution found,no better solution found,True,True,84,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
8,56,0.875,28,2,3,1,249.65410509999856,32,28,True,True,4,36.138799998298055,16.544103622436523,0.0,16.544103622436523,0.45779338614496506,16.544103622436523,0.0,0.0,0.0,VF2Layout,16.544103622436523,26,solution found,no better solution found,True,True,84,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
10,54,0.84375,27,0,3,0,249.8279212999987,32,27,True,True,5,39.79739999704179,33.04409980773926,0.0,33.04409980773926,0.8303080053017403,33.04409980773926,0.0,0.0,0.0,VF2Layout,33.04409980773926,26,solution found,no better solution found,True,True,81,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
10,54,0.84375,27,0,3,1,249.86950019999858,32,27,True,True,5,38.63350000028731,16.693592071533203,0.0,31.458139419555664,0.43210146819234746,16.693592071533203,0.0,0.0,0.0,VF2Layout,16.693592071533203,26,solution found,no better solution found,True,True,81,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
10,54,0.84375,27,1,3,0,250.03815649999888,32,27,True,True,5,38.3311000005051,17.50946044921875,0.0,32.128095626831055,0.45679514673432337,17.50946044921875,0.0,0.0,0.0,VF2Layout,17.50946044921875,26,solution found,no better solution found,True,True,81,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
10,54,0.84375,27,1,3,1,250.0788117000011,32,27,True,True,5,39.17439999713679,33.8442325592041,0.0,33.8442325592041,0.8639374837056276,33.8442325592041,0.0,0.0,0.0,VF2Layout,33.8442325592041,26,solution found,no better solution found,True,True,81,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
10,54,0.84375,27,2,3,0,250.24865409999984,32,27,True,True,5,38.84969999853638,17.73858070373535,0.0,33.59198570251465,0.45659504975337345,17.73858070373535,0.0,0.0,0.0,VF2Layout,17.73858070373535,26,solution found,no better solution found,True,True,81,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
10,54,0.84375,27,2,3,1,250.29045720000067,32,27,True,True,5,37.73939999882714,16.675233840942383,0.0,33.10823440551758,0.4418521185143541,16.675233840942383,0.0,0.0,0.0,VF2Layout,16.675233840942383,26,solution found,no better solution found,True,True,81,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
12,52,0.8125,26,0,3,0,250.45497189999878,32,26,True,True,6,42.57730000244919,31.52608871459961,0.0,33.32328796386719,0.7404435864365781,16.678810119628906,0.0,0.0,0.0,VF2Layout,16.678810119628906,26,solution found,no better solution found,True,True,78,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
12,52,0.8125,26,0,3,1,250.49929409999822,32,26,True,True,6,39.970699999685166,33.330678939819336,0.0,33.330678939819336,0.8338777889824763,33.330678939819336,0.0,0.0,0.0,VF2Layout,33.330678939819336,26,solution found,no better solution found,True,True,78,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
12,52,0.8125,26,1,3,0,250.6728292000007,32,26,True,True,6,42.72489999857498,33.56504440307617,0.0,33.56504440307617,0.785608495378472,33.56504440307617,0.0,0.0,0.0,VF2Layout,33.56504440307617,26,solution found,no better solution found,True,True,78,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
12,52,0.8125,26,1,3,1,250.71754650000003,32,26,True,True,6,42.42580000209273,18.184900283813477,0.0,49.84116554260254,0.42862834131392863,18.184900283813477,0.0,0.0,0.0,VF2Layout,18.184900283813477,26,solution found,no better solution found,True,True,78,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
12,52,0.8125,26,2,3,0,250.96496950000073,32,26,True,True,6,39.70140000092215,33.3707332611084,0.0,33.3707332611084,0.8405429848905402,33.3707332611084,0.0,0.0,0.0,VF2Layout,33.3707332611084,26,solution found,no better solution found,True,True,78,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
12,52,0.8125,26,2,3,1,251.00641539999924,32,26,True,True,6,40.83270000046468,31.27884864807129,0.0,33.20932388305664,0.7660245011403931,31.27884864807129,0.0,0.0,0.0,VF2Layout,31.27884864807129,26,solution found,no better solution found,True,True,78,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
16,48,0.75,24,0,3,0,251.17436799999996,32,24,True,True,8,42.88219999943976,33.77223014831543,0.0,33.77223014831543,0.7875582444174191,33.77223014831543,0.0,0.0,0.0,VF2Layout,33.77223014831543,26,solution found,no better solution found,True,True,72,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
16,48,0.75,24,0,3,1,251.218841599999,32,24,True,True,8,43.87009999845759,31.812429428100586,0.0,49.39746856689453,0.7251506021007261,16.71290397644043,0.0,0.0,0.0,VF2Layout,16.71290397644043,26,solution found,no better solution found,True,True,72,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
16,48,0.75,24,1,3,0,251.38362000000052,32,24,True,True,8,41.23310000068159,17.908096313476562,0.0,33.08439254760742,0.4343136051662509,17.908096313476562,0.0,0.0,0.0,VF2Layout,17.908096313476562,26,solution found,no better solution found,True,True,72,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
16,48,0.75,24,1,3,1,251.4265153999986,32,24,True,True,8,43.476599999848986,33.596038818359375,0.0,33.596038818359375,0.7727384114322663,33.596038818359375,0.0,0.0,0.0,VF2Layout,33.596038818359375,26,solution found,no better solution found,True,True,72,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
16,48,0.75,24,2,3,0,251.58850979999988,32,24,True,True,8,41.43379999732133,16.18337631225586,0.0,32.5319766998291,0.39058392697030214,16.18337631225586,0.0,0.0,0.0,UnitarySynthesis,16.348600387573242,26,solution found,no better solution found,True,True,72,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
16,48,0.75,24,2,3,1,251.63161820000096,32,24,True,True,8,40.687100001377985,34.09290313720703,0.0,34.09290313720703,0.837929052108712,34.09290313720703,0.0,0.0,0.0,VF2Layout,34.09290313720703,26,solution found,no better solution found,True,True,72,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
