spare,n,n_device,occupancy,avg_degree,degree_seed,n_construction_tries,seed,optimization_level,repeat,elapsed_since_start_s,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,two_qubit_gates,depth,error,cpu,cpu_model,platform,python_version,qiskit_version,n_per_side,gates_per_pair,seed_transpiler
4,112,116,0.9655172413793104,2.2586206896551726,42,19,3,3,0,235.77477308499965,17817.92384900018,17789.637804031372,0.0,17804.44836616516,0.9984124949007236,8966.643810272217,13.852834701538086,8809.138298034668,0.0,VF2Layout,8966.643810272217,25,nonexistent solution,180,35,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,3,3,1,253.59842116399977,17819.24705199981,17790.902376174927,0.0,17805.617332458496,0.9984093224734936,9036.306858062744,13.893365859985352,8740.698337554932,0.0,VF2Layout,9036.306858062744,25,nonexistent solution,180,35,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,3,3,2,271.42317968999987,17710.700861000078,17682.84511566162,0.0,17697.071075439453,0.9984271799542505,8913.888454437256,17.05145835876465,8751.901388168335,0.0,VF2Layout,8913.888454437256,25,nonexistent solution,180,35,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,4,3,0,307.2888312799996,17812.689626000065,17784.552097320557,0.0,17799.033641815186,0.998420366083377,8961.460828781128,14.030933380126951,8809.055805206299,0.0,VF2Layout,8961.460828781128,25,nonexistent solution,180,35,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,4,3,1,325.1072762559997,17966.84457299989,17938.422203063965,0.0,17953.219175338745,0.998418065575152,8986.94920539856,13.680219650268556,8937.78944015503,0.0,VF2Layout,8986.94920539856,25,nonexistent solution,180,35,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
4,112,116,0.9655172413793104,2.2586206896551726,42,19,4,3,2,343.0797249129996,17767.51001399998,17738.402605056763,0.0,17753.299474716187,0.998361762063436,8967.299461364746,14.861822128295898,8756.237745285034,0.0,VF2Layout,8967.299461364746,25,nonexistent solution,180,35,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,0,3,0,1.5792539630001556,60.75551399999313,34.33942794799805,0.0,47.03974723815918,0.5652067719812548,33.392906188964844,0.0,0.4763603210449219,0.0,VF2Layout,33.392906188964844,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,0,3,1,1.645541317000152,58.86241700000028,34.28840637207031,0.0,45.66574096679688,0.5825178122072383,33.405303955078125,0.0,0.4262924194335937,0.0,VF2Layout,33.405303955078125,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,0,3,2,1.7098023600001395,60.17634799991356,35.07566452026367,0.0,46.80013656616211,0.5828812429812799,34.10744667053223,0.0,0.444650650024414,0.0,VF2Layout,34.10744667053223,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,1,3,0,2.14640985799997,60.32111900003656,35.280704498291016,0.0,47.41811752319336,0.5848814657809918,34.36279296875,0.0,0.4711151123046875,0.0,VF2Layout,34.36279296875,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,1,3,1,2.212135490000037,59.88605899983668,34.48796272277832,0.0,46.87690734863281,0.5758930091371078,33.58149528503418,0.0,0.4315376281738281,0.0,VF2Layout,33.58149528503418,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,1,3,2,2.2776529500001743,60.20660200010752,34.473419189453125,0.0,47.607421875,0.5725853651297503,33.50687026977539,0.0,0.4928112030029297,0.0,VF2Layout,33.50687026977539,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,2,3,0,2.710914709000008,60.54974800008495,35.490989685058594,0.0,48.22278022766113,0.5861459520031166,34.51132774353027,0.0,0.4580020904541015,0.0,VF2Layout,34.51132774353027,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,2,3,1,2.776984477000042,60.68253800003731,35.69889068603516,0.0,48.0649471282959,0.5882893475222346,34.734249114990234,0.0,0.4923343658447265,0.0,VF2Layout,34.734249114990234,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,2,3,2,2.8432430630000454,60.617815000114206,35.20679473876953,0.0,47.63627052307129,0.5807994685836697,34.26623344421387,0.0,0.4780292510986328,0.0,VF2Layout,34.26623344421387,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,3,3,0,3.277513818999978,63.08318099991084,35.306453704833984,0.0,49.41701889038086,0.5596809346834283,34.09075736999512,0.0,0.7700920104980469,0.0,VF2Layout,34.09075736999512,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,3,3,1,3.3505470160002915,111.2010060001012,72.48115539550781,0.0,90.38043022155762,0.6518030546903673,71.25210762023926,0.0,0.4696846008300781,0.0,VF2Layout,71.25210762023926,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,3,3,2,3.4674168700003065,59.95939900003577,34.78336334228516,0.0,46.575307846069336,0.5801152767102352,33.82539749145508,0.0,0.4754066467285156,0.0,VF2Layout,33.82539749145508,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,4,3,0,3.895757786000104,59.93702300020232,34.7285270690918,0.0,46.91767692565918,0.5794169501707579,33.751726150512695,0.0,0.5016326904296875,0.0,VF2Layout,33.751726150512695,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,4,3,1,3.961247362999984,60.865684000418696,34.867286682128906,0.0,48.15268516540527,0.5728562367242772,33.89906883239746,0.0,0.4985332489013672,0.0,VF2Layout,33.89906883239746,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
8,108,116,0.9310344827586208,2.2586206896551726,42,19,4,3,2,4.027628980000372,59.72599999995509,34.62791442871094,0.0,46.6001033782959,0.5797795671690215,33.67185592651367,0.0,0.4575252532958984,0.0,VF2Layout,33.67185592651367,26,solution found,162,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
16,100,116,0.8620689655172413,2.2586206896551726,42,19,0,3,0,4.438703314000122,67.69488099962473,42.66977310180664,0.0,54.61573600769043,0.630324959165571,41.77713394165039,0.0,0.4513263702392578,0.0,VF2Layout,41.77713394165039,26,solution found,150,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
16,100,116,0.8620689655172413,2.2586206896551726,42,19,0,3,1,4.5120445320003455,67.8101919997971,43.17641258239746,0.0,54.93927001953125,0.6367245292938657,42.240142822265625,0.0,0.4589557647705078,0.0,VF2Layout,42.240142822265625,26,solution found,150,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
16,100,116,0.8620689655172413,2.2586206896551726,42,19,0,3,2,4.584937290000198,68.15243400023974,43.45130920410156,0.0,56.02240562438965,0.6375606365569969,42.45066642761231,0.0,0.5137920379638672,0.0,VF2Layout,42.45066642761231,26,solution found,150,16,,x86_64,Intel(R) Xeon(R) Processor @ 2.80GHz,Linux-6.18.44-fc-v33-x86_64-with-glibc2.39,3.11.15,2.5.2,58,20,42
