qiskit,psf_true,psf_false
0.007212500,0.000904300,0.001121600
0.007036100,0.000944700,0.000784900
0.008788000,0.001480500,0.001253900
0.007222800,0.000976800,0.000806500
0.008026700,0.001025800,0.000749100
0.007033100,0.001468900,0.001269400
0.006647100,0.000919000,0.001417900
0.007555600,0.001038700,0.000878300
0.006721400,0.001481100,0.001228600
0.007646400,0.001602900,0.001099500
0.007694200,0.000904800,0.000720700
0.007434600,0.000863100,0.000695600
0.006487700,0.000933200,0.000825200
0.007573000,0.001031200,0.000816800
0.008169800,0.001483200,0.000806900
0.006005600,0.000963500,0.000771400
0.006130100,0.000886900,0.000799800
0.006043100,0.001477200,0.000832600
0.007403700,0.001049300,0.000871200
0.006444700,0.001529700,0.000840400
0.005698400,0.000883700,0.000763500
0.005882800,0.001399800,0.001207800
0.007659800,0.001592300,0.001364600
0.006938800,0.000984500,0.000814700
0.006857800,0.001418400,0.001217700
0.006578800,0.001597800,0.001472000
0.007064500,0.000893000,0.000732700
0.006795700,0.000942800,0.000801000
0.006765900,0.000949700,0.000796400
0.006844900,0.000996300,0.000833400
0.006594900,0.001466400,0.001241100
0.007551100,0.001680800,0.001375200
0.006721500,0.000924900,0.000747400
0.006637300,0.000993400,0.000816300
0.010213400,0.001530800,0.001353700
0.006255700,0.000956900,0.001564500
0.007309700,0.001779500,0.001372700
0.006364900,0.000867700,0.000728000
0.006684300,0.000928600,0.000771800
0.007629300,0.001010300,0.000841600
0.007295900,0.001000100,0.000832800
0.006630300,0.000926400,0.000785000
0.007955500,0.000924700,0.000744600
0.006568200,0.001365100,0.000823800
0.007031900,0.000916000,0.000764200
0.006410300,0.000948200,0.000749600
0.005971100,0.000988800,0.000794000
0.006664600,0.001058000,0.000793500
0.007352700,0.001321200,0.000811600
0.006820200,0.001520400,0.001265000
0.007901800,0.001064900,0.000847900
0.007732600,0.001377900,0.001051800
0.005994200,0.000913900,0.000729200
0.005797800,0.000888600,0.000742900
0.006474600,0.001583200,0.001241400
0.006037100,0.001626500,0.001326500
0.006475700,0.000927800,0.000753000
0.008178500,0.000929500,0.000748100
0.007168700,0.001148000,0.000826000
0.006298200,0.000995100,0.000787300
0.005960000,0.000944700,0.000770100
0.008378200,0.001498900,0.001291300
0.008209500,0.001495600,0.001108500
0.007055200,0.000922500,0.000717500
0.007790400,0.002106800,0.001120600
0.006428000,0.000985200,0.000872100
0.006977600,0.001060100,0.000819900
0.008119400,0.000936000,0.000721300
0.007337600,0.000888600,0.000758000
0.006497400,0.000954000,0.000804200
0.007059300,0.001623600,0.000780700
0.007016100,0.000984700,0.000787000
0.006691900,0.001474200,0.001228500
0.006119800,0.000975000,0.000813100
0.006080700,0.001078000,0.000810900
0.007220300,0.000979800,0.000791600
0.006651000,0.001527100,0.001282100
0.005769400,0.000927400,0.000766200
0.007130000,0.001012500,0.000793000
0.009162600,0.000932600,0.000836600
0.007154500,0.001603900,0.001236900
0.007373600,0.001572900,0.001313600
0.007735600,0.001034800,0.000794400
0.007018100,0.000890100,0.000750600
0.006578600,0.001643900,0.000893100
0.007871500,0.001788300,0.001324600
0.006522300,0.000918100,0.000770600
0.007065900,0.001476200,0.001170400
0.008211800,0.001621700,0.001312100
0.006340700,0.001462100,0.000762900
0.006607300,0.001592800,0.001129900
0.006363100,0.000935800,0.000822400
0.006688000,0.001488500,0.001247300
0.006562900,0.000902300,0.000773900
0.006833800,0.001955800,0.001533700
0.007729500,0.000918500,0.000752400
0.007099400,0.001586800,0.000848700
0.006184800,0.000969900,0.000809500
0.006594400,0.000949700,0.000774100
0.006277100,0.000902200,0.000756600
0.006133800,0.000897300,0.000760400
0.006792700,0.001018500,0.000837600
0.007666300,0.001342500,0.001060500
0.006657100,0.001349700,0.001050400
0.007272200,0.000922700,0.000763300
0.007209700,0.001025300,0.000797800
0.006706800,0.001004300,0.000788600
0.006621600,0.000988200,0.000780900
0.006362500,0.000908000,0.000751200
0.008365000,0.000944000,0.000750200
0.006550200,0.001491900,0.001193300
0.006423600,0.000906900,0.000835500
0.007624800,0.001936000,0.001005500
0.007190600,0.001587400,0.001235800
0.006541800,0.000928200,0.000765400
0.006620300,0.001633400,0.000878900
0.007360700,0.001010800,0.000797600
0.006819400,0.001455900,0.001222800
0.007050800,0.000894300,0.000845500
0.008062600,0.001839200,0.001367200
0.006313600,0.000862500,0.000755800
0.007611000,0.000951900,0.000755400
0.007830100,0.000996400,0.000802700
0.007112500,0.001056700,0.000795400
0.006389800,0.000926800,0.000769100
0.010281700,0.000941700,0.000750000
0.006480700,0.001440200,0.001229500
0.007338700,0.001798500,0.001214200
0.007465900,0.001489200,0.000851400
0.006288500,0.000926600,0.000751500
0.006421600,0.001522700,0.001283000
0.006054900,0.000885600,0.000766000
0.006392700,0.000999500,0.000798500
0.007291800,0.001605800,0.000859500
0.006898500,0.001465700,0.001251600
0.006723300,0.001421700,0.000940300
0.007200100,0.000987900,0.000789600
0.006491800,0.000973300,0.000776200
0.006645300,0.001551500,0.000788900
0.005858000,0.000850500,0.000757100
0.007968300,0.002413300,0.001446500
0.008497500,0.000966000,0.000738200
0.006383400,0.000907900,0.000761300
0.007100000,0.001508700,0.000771400
0.008010600,0.001025400,0.000863500
0.007276000,0.001504700,0.001261900
0.009855100,0.001544700,0.000849500
0.008717800,0.001499000,0.001422000
0.006090800,0.000931800,0.000762400
0.006681000,0.001673500,0.001584700
0.007043600,0.001533000,0.001259000
0.007955900,0.001449200,0.000832700
0.006753900,0.000926100,0.000818100
0.006976300,0.001540600,0.001241400
0.006816200,0.000889300,0.000886700
0.007047700,0.001588300,0.001104300
0.006595700,0.001606100,0.001243000
0.007500000,0.000904800,0.000796800
0.006428600,0.000969300,0.000806500
0.008741600,0.001006200,0.000770000
0.006902200,0.001003300,0.000836500
0.006363000,0.001398700,0.000749300
0.006543400,0.001769300,0.001338900
0.006612600,0.000897100,0.000734400
0.007245200,0.001508800,0.000868600
0.008132700,0.001024300,0.000803100
0.006993700,0.001610100,0.001350200
0.006805600,0.000879800,0.000781700
0.006209500,0.001731900,0.001523200
0.006719600,0.000949800,0.000788700
0.006270100,0.001469300,0.001241500
0.007314300,0.001663900,0.001418800
0.007040800,0.000983700,0.000791400
0.007178600,0.000961800,0.000781600
0.006451900,0.001937700,0.001604200
0.006771100,0.001284200,0.000802700
0.006693300,0.000975800,0.000794500
0.006864400,0.000998200,0.000800100
0.006319800,0.001467100,0.000779900
0.006729300,0.001174600,0.000839800
0.006736100,0.000968300,0.000805100
0.007534300,0.000964700,0.000800700
0.006355300,0.000924600,0.000775700
0.007914700,0.000923100,0.000748300
0.006383100,0.000982200,0.000804100
0.008583200,0.001511400,0.001241900
0.008740800,0.001011200,0.000870900
0.008168500,0.000961200,0.000829500
0.006762900,0.000947300,0.000815100
0.005920400,0.000946200,0.000755700
0.006527300,0.001394900,0.001117500
0.008185000,0.001047900,0.000802300
0.007016900,0.001639000,0.000848800
0.006432200,0.001494200,0.000801300
0.006279900,0.001388700,0.001387900
0.006177000,0.001573200,0.001355600
0.006792900,0.000944200,0.000787200
0.006861100,0.001487500,0.001249400
0.007536500,0.000962300,0.000928500
0.008354100,0.001563200,0.001375200
0.007283800,0.000900500,0.000772900
0.008624100,0.001192200,0.000786500
0.006773600,0.001535900,0.001273700
0.006703500,0.001850600,0.001058900
0.007666800,0.001005100,0.000847400
0.006482300,0.001568300,0.001287800
0.006343600,0.000901400,0.000742000
0.006679700,0.000900100,0.000749200
0.006661100,0.001003100,0.000775300
0.006872100,0.001118400,0.000857700
0.006800900,0.000974300,0.000744200
0.006041400,0.000884100,0.000747500
0.007916800,0.000921400,0.000859100
0.007244800,0.001012200,0.000787500
0.007362500,0.000989300,0.000820900
0.006338700,0.000889500,0.000737400
0.006586600,0.001644200,0.000790700
0.007673300,0.001003800,0.000821900
0.008686100,0.000928200,0.000753100
0.006435100,0.001792900,0.001213600
0.006293600,0.000969500,0.000801400
0.007149200,0.000989100,0.000787100
0.007647000,0.000936100,0.000788400
0.006799700,0.000912600,0.000742500
0.006716800,0.001504600,0.001114400
0.006408300,0.000998700,0.000792400
0.006800700,0.001657200,0.000850700
0.006861700,0.001514600,0.001309200
0.006814100,0.000910000,0.000809300
0.007496500,0.001613500,0.001331100
0.007070700,0.000891400,0.000745700
0.006945000,0.001471000,0.001279900
0.007099000,0.001029700,0.000800400
0.007395600,0.000960000,0.000732200
0.005971900,0.000909100,0.000734700
0.006451000,0.000971700,0.000756500
0.007549200,0.000926700,0.000772300
0.007315600,0.001509500,0.001266700
0.007735900,0.000907500,0.000847400
0.007089700,0.001006400,0.000790400
0.006335500,0.001465800,0.001252600
0.008001800,0.000923200,0.000872500
0.007077100,0.001043700,0.000840400
0.006435200,0.000996300,0.000806600
0.006564300,0.001638800,0.001317700
0.006336600,0.000858100,0.000748300
0.006673200,0.001593800,0.000827000
0.007313200,0.001028900,0.000817000
0.006895300,0.001579000,0.001113900
0.006038600,0.001380000,0.001182700
0.008784800,0.000967000,0.000777800
0.007004600,0.000935800,0.000771300
0.006989300,0.001483900,0.001369100
0.006574200,0.000913300,0.000827200
0.006359400,0.000987100,0.000817400
0.007303800,0.001040000,0.000858400
0.006940700,0.001439100,0.001240900
0.006513300,0.000881900,0.000812500
0.006971200,0.001743500,0.001514100
0.006493400,0.000898300,0.000768200
0.007434600,0.000995000,0.000863200
0.007262900,0.001042700,0.000828300
0.007605200,0.001635700,0.001244100
0.006768500,0.000992400,0.000833900
0.008033600,0.001500000,0.000831800
0.006747300,0.000945100,0.000785300
0.006060200,0.001424900,0.001229500
0.008155100,0.001157800,0.000816100
0.007023000,0.001763900,0.001383600
0.006069100,0.000861700,0.000740000
0.006085400,0.002283100,0.001109400
0.007899100,0.001723500,0.001325000
0.008376000,0.000990300,0.000827400
0.007365100,0.000993600,0.000787800
0.006836600,0.001029000,0.000779600
0.007045500,0.000888300,0.000752400
0.007440600,0.000980500,0.000801500
0.007313800,0.001685300,0.001227800
0.006646700,0.001712700,0.001291900
0.007476700,0.001733400,0.001338300
0.006515800,0.001443100,0.001246200
0.007262400,0.001002400,0.000802400
0.006722900,0.000954800,0.000814100
0.006341700,0.001539900,0.000821000
0.006081800,0.000875200,0.000740400
0.005777800,0.000897500,0.000796700
0.006605500,0.001613900,0.001323200
0.006889300,0.000933300,0.000815100
0.005790700,0.000938400,0.000762700
0.007959200,0.000981400,0.000786700
0.007040800,0.001004100,0.000802000
0.007848200,0.000979300,0.000785200
0.006923700,0.000919100,0.000747600
0.006184500,0.000935900,0.000775200
0.006576300,0.001531000,0.001316900
0.007276700,0.001803600,0.001348500
0.006472300,0.000957700,0.000810300
0.007645800,0.001606300,0.000999500
0.006334700,0.000914500,0.000776400
0.005983200,0.001273600,0.000804200
0.006344200,0.000948700,0.000753600
0.008135200,0.000959300,0.000750900
0.006911300,0.001498400,0.001243600
0.006824800,0.001084600,0.000867700
0.007509600,0.001793500,0.001307500
0.006899900,0.000900100,0.000774000
0.006065100,0.000958400,0.000826500
0.008296400,0.001024200,0.000854700
0.008077800,0.001737100,0.001348400
0.006752400,0.000886500,0.000767500
0.007932700,0.001582800,0.001266900
0.007256100,0.001502800,0.001272000
0.006364700,0.000931600,0.001044400
0.006597000,0.001692600,0.001526400
0.006655900,0.000874300,0.000737300
0.006157000,0.000900900,0.000747800
0.006304500,0.000993700,0.001547300
0.007851800,0.001237800,0.000935100
0.006917200,0.000901500,0.000760800
0.006111900,0.000937400,0.000753900
0.006557500,0.001015700,0.000812500
0.008359200,0.000991600,0.000789000
0.007315000,0.000966900,0.000766300
0.006218600,0.001435100,0.001244200
0.008382100,0.001862900,0.001381500
0.008982000,0.000895100,0.000768700
0.006586100,0.001012800,0.000810900
0.007817400,0.001007600,0.000765600
0.008376500,0.000981300,0.000747200
0.006367900,0.000935900,0.000724100
0.006328800,0.001000200,0.000837600
0.007357300,0.001776400,0.001356100
0.007820100,0.000937900,0.000769400
0.008432100,0.000977900,0.000810400
0.007205500,0.000970900,0.000765300
0.006608800,0.001686300,0.001228200
0.006933100,0.001591600,0.001384600
0.007253800,0.000986400,0.000815500
0.007838800,0.001514600,0.001249100
0.006036400,0.000923500,0.000800800
0.007667500,0.001044400,0.000831100
0.008721700,0.001596100,0.001227600
0.006745700,0.001076100,0.001018100
0.009467300,0.001023100,0.000758700
0.006939300,0.001683200,0.001244800
0.006901900,0.001028000,0.000724100
0.006858300,0.000980000,0.000844800
0.008102000,0.000956400,0.000780900
0.006706300,0.001567800,0.001247300
0.006393800,0.000932500,0.000849400
0.006510200,0.001692000,0.001492500
0.007114100,0.000885700,0.000738300
0.006155700,0.001793900,0.001314600
0.006808000,0.001016600,0.000804000
0.006946500,0.000993400,0.000791600
0.006061700,0.000856800,0.000729100
0.006481200,0.000894500,0.000749900
0.006730100,0.001815600,0.001386400
0.007701200,0.000928300,0.000768000
0.006937900,0.000903600,0.000755300
0.007033900,0.002900100,0.001630300
0.006568800,0.001367700,0.001046400
0.006837000,0.000931800,0.000739100
0.006278800,0.000873700,0.000755700
0.006832900,0.002007400,0.001703800
0.007885400,0.000959800,0.000769200
0.006202700,0.001422100,0.001213900
0.005849100,0.000941900,0.000872300
0.006348300,0.001405900,0.001360300
0.008166800,0.001281400,0.000782800
0.007206700,0.000914000,0.000744700
0.005981600,0.000962000,0.000779400
0.006721900,0.001015700,0.000787800
0.008385100,0.000951500,0.000860100
0.007223200,0.000918800,0.000760900
0.006186500,0.001462100,0.001269100
0.006562500,0.000959200,0.000798400
0.006675900,0.001543900,0.001302000
0.006738400,0.001478300,0.001250900
0.007263700,0.000936300,0.000832600
0.007787600,0.000995600,0.000817000
0.006586900,0.000961900,0.000762200
0.005890500,0.000928200,0.000758100
0.006449400,0.001413400,0.001214200
0.006482600,0.001648800,0.001472100
0.007079600,0.000906700,0.000751100
0.006862000,0.002157900,0.001359100
0.007334200,0.000966700,0.000813300
0.007069400,0.000892700,0.000753600
0.006571300,0.000925200,0.000754500
0.009566500,0.001604500,0.000819600
0.007265500,0.001515600,0.001248000
0.006719600,0.001000200,0.000868500
0.007478100,0.001584400,0.001348500
0.007036300,0.000971700,0.000774500
0.006654800,0.000895700,0.000719800
0.006774700,0.000931300,0.000982100
0.006449400,0.001005500,0.000811800
0.006383400,0.001536700,0.001311500
0.006440600,0.000882800,0.000748900
0.006153600,0.001564100,0.000805400
0.005861100,0.000891300,0.000900100
0.006637900,0.000992200,0.000842800
0.007050400,0.001571700,0.000908700
0.007202800,0.001471200,0.001248800
0.007541300,0.000979700,0.000846100
0.007330500,0.000916100,0.000764200
0.006691100,0.001417400,0.001229400
0.007329000,0.001067800,0.000819300
0.007220800,0.000962700,0.000815000
0.006778800,0.000966400,0.000781300
0.006000600,0.000908600,0.000761300
0.006008300,0.001417800,0.001220100
0.006513000,0.001038000,0.000841100
0.007791900,0.001005900,0.000915200
0.006995500,0.000955100,0.000804200
0.006026500,0.000939200,0.000766200
0.007782900,0.001008200,0.000819300
0.006445300,0.000943700,0.000754500
0.006657300,0.000904200,0.000759200
0.006277600,0.000946000,0.000754800
0.006328500,0.000898400,0.000769700
0.006472800,0.001437700,0.001131800
0.007075000,0.001788800,0.001453200
0.006585600,0.001044100,0.000797300
0.006470000,0.001058100,0.000812800
0.005984700,0.001705900,0.001224200
0.006397200,0.000967100,0.000896300
0.007188100,0.001042400,0.000832300
0.006453200,0.001661700,0.001350300
0.007293600,0.001794200,0.001015200
0.008282100,0.001779300,0.001328300
0.007216000,0.000894600,0.000758700
0.006778400,0.001759000,0.001375800
0.008657700,0.000921100,0.000744800
0.006501100,0.001399500,0.001287500
0.006390700,0.001798300,0.001502200
0.009057900,0.000877000,0.000735600
0.006306000,0.001393200,0.001213400
0.006811400,0.000983700,0.000834300
0.006916600,0.001017000,0.000849800
0.007402500,0.001794400,0.001245400
0.007364000,0.000934800,0.000787900
0.009008100,0.000982700,0.000764300
0.006094200,0.000957300,0.000793300
0.009331200,0.000972700,0.000817800
0.007559100,0.001556300,0.001257200
0.007139500,0.000917200,0.000911700
0.008028600,0.000968300,0.000784200
0.006714800,0.001687900,0.001275400
0.008691200,0.001405700,0.001175900
0.007038500,0.001761500,0.001290800
0.006797400,0.000872200,0.000924500
0.007528700,0.000976400,0.000801800
0.007147500,0.001546500,0.001279600
0.007211000,0.000919000,0.000781600
0.007377900,0.000978200,0.000769300
0.007557800,0.000926300,0.000860000
0.006414300,0.000986200,0.000764100
0.006084300,0.000899200,0.000751900
0.006274600,0.000900800,0.000744800
0.006489900,0.001001300,0.000808900
0.007452900,0.000962200,0.000781000
0.006797000,0.000898400,0.000741600
0.006260900,0.000931900,0.000741500
0.007371800,0.002535500,0.001352600
0.007465800,0.000917500,0.000813200
0.006109100,0.000875300,0.000749600
0.006978100,0.001469400,0.001396300
0.007194300,0.001515200,0.001294200
0.006420200,0.001191700,0.000860900
0.007122100,0.000965900,0.000793100
0.007495900,0.000924400,0.000740200
0.006189800,0.000893900,0.000744200
0.006719900,0.000924400,0.000753300
0.007072200,0.001909700,0.001511800
0.006326200,0.000895500,0.000726200
0.006813800,0.001041800,0.000825800
0.007047900,0.000998700,0.000827100
0.006443600,0.001024500,0.000829600
0.006537800,0.000917000,0.000769200
0.006757300,0.001020500,0.000865800
0.006806100,0.001558100,0.001307200
0.006933800,0.000866500,0.000775900
0.006172900,0.001653900,0.001173100
0.007373500,0.001604400,0.001311900
0.006534700,0.000898000,0.000828800
0.006566100,0.001669500,0.001354100
0.006654400,0.000920100,0.000758300
0.005830300,0.000923700,0.000745900
0.007646700,0.001348700,0.000830100
0.006896100,0.000975900,0.000844500
0.006524600,0.001451900,0.001236100
0.007235700,0.001609700,0.001356600
0.007642700,0.001548900,0.001291400
0.007055600,0.000973700,0.000829400
0.006505700,0.000959000,0.000771900
0.007763500,0.001692200,0.000859400
0.006711200,0.001478900,0.001212200
0.007342300,0.001147400,0.000993400
0.007110800,0.001045200,0.000883600
0.006909000,0.000921200,0.000767500
0.006750500,0.000928300,0.000741900
0.006880500,0.000886200,0.000740400
0.008664000,0.001057900,0.000856100
0.006112000,0.001014200,0.000796400
0.006304000,0.000907300,0.000742100
0.018043300,0.001604100,0.001426800
0.010543700,0.000984800,0.000749500
0.008883500,0.001513700,0.000934700
0.007897700,0.001074500,0.000829700
0.007359200,0.001894400,0.001547400
0.006531600,0.000973300,0.000834500
0.007399100,0.001048200,0.000848000
0.006880300,0.000990300,0.000798700
0.006986100,0.000915800,0.000744700
0.006766200,0.000996700,0.000813500
0.007894800,0.001741700,0.001349400
0.006832600,0.001697700,0.001316100
0.008900700,0.001622500,0.001303600
0.006693100,0.001512000,0.001280500
0.007822100,0.000930800,0.000740600
0.007195600,0.001423900,0.001339200
0.008304900,0.001039700,0.000950800
0.007850400,0.000967700,0.000823400
0.006502900,0.001451100,0.001235400
0.006402700,0.001050200,0.000867000
0.006788700,0.001013000,0.000805700
0.007000100,0.001661800,0.001283100
0.006351700,0.000874000,0.000774000
0.006855600,0.001623500,0.001321300
0.006749600,0.000912100,0.000758400
0.005821100,0.001500800,0.000922800
0.006119900,0.001050100,0.000825800
0.008368800,0.000982500,0.000806500
0.006716200,0.000891800,0.000725900
0.006081500,0.000911400,0.000750200
0.005792600,0.000875600,0.000744600
0.008177700,0.001034100,0.000808600
0.007266700,0.000962900,0.000772600
0.006178800,0.001527500,0.001269200
0.006640600,0.000974200,0.000837400
0.006935500,0.000995600,0.000849100
0.007196900,0.000923000,0.000746000
0.006251300,0.001645800,0.001291100
0.006854300,0.000958100,0.000857000
0.008337200,0.001006800,0.000776400
0.006969300,0.001565800,0.001221700
0.007277100,0.000992100,0.000793100
0.006765200,0.000969400,0.000757900
0.007018600,0.001482900,0.001242900
0.006459500,0.000849800,0.000814600
0.007414900,0.001623900,0.001339800
0.006617200,0.001437600,0.001195600
0.007348200,0.003336500,0.000879600
0.007988900,0.001041400,0.000847300
0.006318200,0.000947500,0.000786300
0.006068100,0.000897200,0.000777200
0.006999800,0.001419300,0.001224900
0.006133400,0.001511700,0.001238800
0.006568900,0.000900800,0.000804000
0.006506300,0.001899000,0.001518400
0.008042000,0.000899500,0.000786200
0.005858700,0.000915600,0.000749400
0.008093900,0.001481400,0.001003800
0.006449000,0.000930900,0.000830400
0.006943800,0.000891000,0.000742000
0.008921300,0.001615600,0.001332800
0.007497600,0.000939100,0.000748400
0.006548500,0.000910600,0.000724300
0.006870600,0.001392500,0.001207800
0.007580500,0.001008300,0.000761000
0.006898500,0.001002900,0.000772600
0.006492100,0.000952300,0.000759100
0.006560200,0.001037900,0.000724500
0.006327200,0.000878900,0.000745400
0.006406600,0.001081700,0.001148200
0.007384300,0.001005800,0.000810200
0.006602100,0.001574200,0.001283700
0.007449300,0.000909600,0.000837900
0.007487900,0.001010300,0.000774900
0.007844900,0.000972400,0.000776900
0.007122000,0.001489900,0.000801700
0.006697300,0.001147900,0.001145600
0.006911200,0.000994600,0.000773000
0.008260800,0.000966500,0.000757400
0.006977200,0.000928500,0.000777200
0.006741300,0.001034700,0.000752100
0.006765900,0.000929100,0.000781800
0.006296100,0.000966000,0.000763500
0.006306100,0.000926000,0.000790400
0.006557600,0.000949000,0.000834900
0.008149500,0.000948000,0.000751000
0.007931700,0.001534100,0.001260900
0.007313500,0.001015000,0.000816100
0.007343300,0.000987200,0.000788900
0.007750000,0.000942000,0.000739100
0.006982000,0.001441200,0.001249200
0.005675200,0.001027800,0.000831800
0.007317500,0.000970300,0.001529200
0.006399900,0.001450300,0.000769800
0.005996800,0.000878100,0.000757300
0.007006100,0.001987100,0.001079400
0.007369400,0.000957800,0.000848600
0.006839400,0.001489900,0.001242100
0.006565800,0.000918000,0.000753700
0.009776400,0.000944900,0.000733000
0.007048000,0.001491400,0.001231900
0.006387100,0.000941700,0.000806800
0.007610300,0.001464300,0.001059600
0.006960500,0.001487900,0.001247700
0.005864900,0.000878500,0.000718100
0.006972700,0.001586600,0.001342000
0.006425000,0.000955900,0.000777800
0.006187200,0.000951500,0.000773800
0.007422000,0.001434300,0.001237000
0.006046200,0.000961700,0.000839000
0.006551000,0.000985300,0.000816700
0.007594500,0.000966700,0.000809800
0.006977300,0.000906800,0.000831700
0.006878600,0.001891300,0.001369600
0.006260700,0.000956100,0.000805100
0.007877100,0.001004100,0.000809900
0.007373300,0.001474800,0.001230100
0.006169500,0.000896100,0.000790700
0.006426200,0.001710100,0.001459700
0.006103700,0.000965700,0.000784400
0.006186900,0.000936000,0.000764000
0.006075200,0.000905900,0.000746200
0.005739100,0.001402500,0.001221100
0.006200900,0.001022500,0.000989300
0.006575600,0.001525700,0.001330200
0.007260400,0.000954800,0.000795100
0.006936200,0.001693800,0.001444900
0.006275800,0.000965600,0.000782100
0.007440400,0.000931400,0.000772000
0.006729900,0.001477600,0.001228400
0.006962500,0.000987900,0.000789200
0.006964800,0.001585500,0.000986800
0.006412400,0.000908700,0.000748500
0.006595800,0.000976200,0.000815000
0.007942000,0.001267600,0.000818200
0.006271000,0.000963300,0.000752600
0.007043100,0.000903800,0.000749000
0.005973500,0.001404900,0.001203200
0.006980800,0.000961700,0.000750300
0.008793000,0.000984000,0.000774400
0.007024600,0.000906900,0.000750900
0.005698000,0.000912200,0.000773800
0.006806800,0.000958000,0.000750200
0.006004800,0.000904900,0.000743100
0.006023800,0.001515500,0.000837400
0.006160900,0.001629300,0.000833400
0.006189800,0.001044200,0.000826600
0.008051600,0.000988300,0.000765000
0.006821900,0.001428800,0.001234900
