family,k,m,j,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
merged_pairs,,1.0,,22,2,0,42,1.0,21,2,3,0,198.19753499999933,21,21,True,True,0,7743.096199999854,7735.361099243164,0.0,7735.361099243164,0.9990010325899489,3406.5160751342773,10.116815567016602,4318.72820854187,0.0,VF2PostLayout,4318.72820854187,25,nonexistent solution,no better solution found,True,True,66,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,1.0,,22,2,0,42,1.0,21,2,3,1,205.94918029999826,21,21,True,True,0,15037.407799998618,15003.523588180542,0.0,15019.248485565186,0.9977466720149679,8069.900274276733,16.14236831665039,6917.480945587158,0.0,VF2Layout,8069.900274276733,25,nonexistent solution,no better solution found,True,True,66,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,3.0,,24,2,0,42,1.0,21,0,3,0,221.29389869999795,21,21,True,True,0,65.55780000053346,39.47043418884277,0.0,45.14145851135254,0.6020707557075068,39.47043418884277,0.0,0.0,0.0,VF2Layout,39.47043418884277,26,solution found,no better solution found,True,True,72,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,3.0,,24,2,0,42,1.0,21,0,3,1,221.3646630000003,21,21,True,True,0,71.95640000281855,50.003767013549805,0.0,52.87003517150879,0.6949175752482217,49.64017868041992,0.0,0.0,0.0,VF2Layout,49.64017868041992,26,solution found,no better solution found,True,True,72,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,3.0,,24,2,0,42,1.0,21,1,3,0,221.8650192999994,21,21,True,True,0,73.72440000108327,42.59300231933594,0.0,54.56185340881348,0.577732776648031,38.12742233276367,0.0,0.0,0.0,VF2Layout,38.12742233276367,26,solution found,no better solution found,True,True,72,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,3.0,,24,2,0,42,1.0,21,1,3,1,221.94595219999974,21,21,True,True,0,71.11689999874216,49.67021942138672,0.0,49.67021942138672,0.6984306040092473,49.67021942138672,0.0,0.0,0.0,VF2Layout,49.67021942138672,26,solution found,no better solution found,True,True,72,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,3.0,,24,2,0,42,1.0,21,2,3,0,222.34875399999873,21,21,True,True,0,78.38400000036927,35.466909408569336,0.0,51.40089988708496,0.45247639069710976,35.466909408569336,0.0,0.0,0.0,VF2Layout,35.466909408569336,26,solution found,no better solution found,True,True,72,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,3.0,,24,2,0,42,1.0,21,2,3,1,222.43400399999882,21,21,True,True,0,77.65790000121342,35.05897521972656,0.0,68.31622123718262,0.4514540725306602,35.05897521972656,0.0,0.0,0.0,VF2Layout,35.05897521972656,26,solution found,no better solution found,True,True,72,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,6.0,,27,2,0,42,1.0,21,0,3,0,222.7836088999975,21,21,True,True,0,71.50159999946482,47.79648780822754,0.0,47.79648780822754,0.6684673882624346,47.79648780822754,0.0,0.0,0.0,VF2Layout,47.79648780822754,26,solution found,no better solution found,True,True,81,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,6.0,,27,2,0,42,1.0,21,0,3,1,222.8621791000005,21,21,True,True,0,75.4293999998481,49.965858459472656,0.0,56.05149269104004,0.6624188772491002,49.965858459472656,0.0,0.0,0.0,VF2Layout,49.965858459472656,26,solution found,no better solution found,True,True,81,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,6.0,,27,2,0,42,1.0,21,1,3,0,223.29099249999854,21,21,True,True,0,68.57539999691653,46.94771766662598,0.0,64.18347358703613,0.6846145654088341,37.28675842285156,0.0,9.660959243774414,0.0,VF2Layout,37.28675842285156,26,solution found,no better solution found,True,True,81,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,6.0,,27,2,0,42,1.0,21,1,3,1,223.3665516000001,21,21,True,True,0,64.32919999861042,46.852827072143555,0.0,49.8960018157959,0.7283290803112059,46.852827072143555,0.0,0.0,0.0,VF2Layout,46.852827072143555,26,solution found,no better solution found,True,True,81,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,6.0,,27,2,0,42,1.0,21,2,3,0,223.8240165999996,21,21,True,True,0,75.31010000093374,33.88357162475586,0.0,58.072566986083984,0.44992068294074433,33.88357162475586,0.0,0.0,0.0,VF2Layout,33.88357162475586,26,solution found,no better solution found,True,True,81,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,6.0,,27,2,0,42,1.0,21,2,3,1,223.90782059999765,21,21,True,True,0,73.51189999826602,32.98163414001465,0.0,49.825429916381836,0.44865707648411496,32.98163414001465,0.0,0.0,0.0,VF2Layout,32.98163414001465,26,solution found,no better solution found,True,True,81,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,10.0,,31,2,0,42,1.0,21,0,3,0,224.47072800000024,21,21,True,True,0,78.81930000075954,49.631357192993164,0.0,65.86050987243652,0.6296853333195663,47.62387275695801,0.0,0.0,0.0,VF2Layout,47.62387275695801,26,solution found,no better solution found,True,True,93,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,10.0,,31,2,0,42,1.0,21,0,3,1,224.55789079999886,21,21,True,True,0,87.33629999915138,59.92627143859863,0.0,68.07065010070801,0.6861553722699602,59.92627143859863,0.0,0.0,0.0,VF2Layout,59.92627143859863,26,solution found,no better solution found,True,True,93,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,10.0,,31,2,0,42,1.0,21,1,3,0,224.98339399999895,21,21,True,True,0,89.74189999935334,66.83564186096191,0.0,66.83564186096191,0.7447540319677154,66.83564186096191,0.0,0.0,0.0,VF2Layout,66.83564186096191,26,solution found,no better solution found,True,True,93,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,10.0,,31,2,0,42,1.0,21,1,3,1,225.08049069999834,21,21,True,True,0,95.62720000030822,51.178693771362305,0.0,66.61510467529297,0.5351897135040798,51.178693771362305,0.0,0.0,0.0,VF2Layout,51.178693771362305,26,solution found,no better solution found,True,True,93,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,10.0,,31,2,0,42,1.0,21,2,3,0,225.54853929999808,21,21,True,True,0,94.22020000056364,50.95052719116211,0.0,80.87325096130371,0.5407601256509466,50.95052719116211,0.0,0.0,0.0,VF2Layout,50.95052719116211,26,solution found,no better solution found,True,True,93,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
merged_pairs,,10.0,,31,2,0,42,1.0,21,2,3,1,225.6521974999996,21,21,True,True,0,70.43139999950654,33.64443778991699,0.0,49.6068000793457,0.4776908848915784,33.64443778991699,0.0,0.0,0.0,VF2Layout,33.64443778991699,26,solution found,no better solution found,True,True,93,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,0.0,21,1,0,42,1.0,21,0,3,0,240.16464690000066,21,21,True,True,0,17604.759599998943,17573.771953582764,0.0,17573.771953582764,0.998239814282032,8096.347808837891,8.977174758911133,9468.446969985962,0.0,VF2PostLayout,9468.446969985962,25,nonexistent solution,no better solution found,True,True,63,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,0.0,21,1,0,42,1.0,21,0,3,1,257.77650340000037,21,21,True,True,0,14763.895899999625,14730.783224105835,0.0,14747.071266174316,0.9977571857646469,7015.858173370361,0.0,7714.925050735474,0.0,VF2PostLayout,7714.925050735474,25,nonexistent solution,no better solution found,True,True,63,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,0.0,21,1,0,42,1.0,21,1,3,0,280.1162904999983,21,21,True,True,0,6687.541300001612,6677.910804748535,0.0,6677.910804748535,0.9985599348368772,3331.4990997314453,2.005338668823242,3344.4063663482666,0.0,VF2PostLayout,3344.4063663482666,25,nonexistent solution,no better solution found,True,True,63,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,0.0,21,1,0,42,1.0,21,1,3,1,286.8052233999988,21,21,True,True,0,6674.909099998331,6666.2023067474365,0.0,6682.332992553711,0.9986955937346178,3316.9915676116943,0.0,3349.210739135742,0.0,VF2PostLayout,3349.210739135742,25,nonexistent solution,no better solution found,True,True,63,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,0.0,21,1,0,42,1.0,21,2,3,0,300.23736199999985,21,21,True,True,0,6729.061900001398,6718.048334121704,0.0,6733.334541320801,0.9983632836131748,3401.51047706604,0.0,3316.537857055664,0.0,VF2Layout,3401.51047706604,25,nonexistent solution,no better solution found,True,True,63,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,0.0,21,1,0,42,1.0,21,2,3,1,306.9678691000008,21,21,True,True,0,6669.373799999448,6666.484355926514,0.0,6666.484355926514,0.9995667593151047,3327.6474475860596,0.0,3338.836908340454,0.0,VF2PostLayout,3338.836908340454,25,nonexistent solution,no better solution found,True,True,63,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,2.0,20,1,0,42,1.0,21,0,3,0,313.72175929999867,21,21,True,True,0,21.631700001307763,15.281200408935547,0.0,31.222820281982422,0.7064262359413134,0.0,0.0,15.281200408935547,0.0,VF2PostLayout,15.281200408935547,26,solution found,no better solution found,True,True,60,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,2.0,20,1,0,42,1.0,21,0,3,1,313.7450413000006,21,21,True,True,0,22.042600001441315,16.28732681274414,0.0,16.28732681274414,0.7389022534401182,16.28732681274414,0.0,0.0,0.0,VF2Layout,16.28732681274414,26,solution found,no better solution found,True,True,60,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,2.0,20,1,0,42,1.0,21,1,3,0,313.8500232999977,21,21,True,True,0,21.878799998376053,6.6699981689453125,0.0,6.6699981689453125,0.30486124327844266,6.6699981689453125,0.0,0.0,0.0,VF2Layout,6.6699981689453125,26,solution found,no better solution found,True,True,60,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,2.0,20,1,0,42,1.0,21,1,3,1,313.8732483999993,21,21,True,True,0,25.172900001052767,15.54560661315918,0.0,17.188549041748047,0.6175532661119315,15.54560661315918,0.0,0.0,0.0,VF2Layout,15.54560661315918,26,solution found,no better solution found,True,True,60,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,2.0,20,1,0,42,1.0,21,2,3,0,313.9821499999998,21,21,True,True,0,21.73419999962789,17.08698272705078,0.0,17.08698272705078,0.7861795109708812,17.08698272705078,0.0,0.0,0.0,VF2Layout,17.08698272705078,26,solution found,no better solution found,True,True,60,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,2.0,20,1,0,42,1.0,21,2,3,1,314.0052485999986,21,21,True,True,0,21.55069999935222,0.0,0.0,16.355514526367188,0.0,0.0,0.0,0.0,0.0,Optimize1qGatesDecomposition,15.033960342407227,26,solution found,no better solution found,True,True,60,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,6.0,18,1,0,42,1.0,21,0,3,0,314.1061532999993,21,21,True,True,0,28.568100002303254,16.47019386291504,0.0,16.47019386291504,0.5765239501957483,16.47019386291504,0.0,0.0,0.0,VF2Layout,16.47019386291504,26,solution found,no better solution found,True,True,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,6.0,18,1,0,42,1.0,21,0,3,1,314.1359768000002,21,21,True,True,0,27.2356999994372,1.77001953125,0.0,33.31160545349121,0.06498894947758184,1.77001953125,0.0,0.0,0.0,TwoQubitPeepholeOptimization,15.773534774780273,26,solution found,no better solution found,True,True,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,6.0,18,1,0,42,1.0,21,1,3,0,314.24962089999826,21,21,True,True,0,27.614399998128647,16.3726806640625,0.0,31.050682067871094,0.592903726503999,16.3726806640625,0.0,0.0,0.0,VF2Layout,16.3726806640625,26,solution found,no better solution found,True,True,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,6.0,18,1,0,42,1.0,21,1,3,1,314.27871999999843,21,21,True,True,0,28.093000000808388,18.768787384033203,0.0,18.768787384033203,0.6680948059478562,18.768787384033203,0.0,0.0,0.0,VF2Layout,18.768787384033203,26,solution found,no better solution found,True,True,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,6.0,18,1,0,42,1.0,21,2,3,0,314.3891048000005,21,21,True,True,0,27.45349999895552,14.7247314453125,0.0,16.230344772338867,0.536351701818446,14.7247314453125,0.0,0.0,0.0,VF2Layout,14.7247314453125,26,solution found,no better solution found,True,True,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,6.0,18,1,0,42,1.0,21,2,3,1,314.4177987999974,21,21,True,True,0,24.44390000164276,31.05020523071289,0.0,31.05020523071289,1.2702639606865578,16.735553741455078,0.0,14.314651489257812,0.0,VF2Layout,16.735553741455078,26,solution found,no better solution found,True,True,54,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,12.0,15,1,0,42,1.0,21,0,3,0,314.5206285999993,21,21,True,True,0,30.650699998659547,32.91821479797363,0.0,32.91821479797363,1.0739792174212417,32.91821479797363,0.0,0.0,0.0,VF2Layout,32.91821479797363,26,solution found,no better solution found,True,True,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,12.0,15,1,0,42,1.0,21,0,3,1,314.55247229999804,21,21,True,True,0,30.1882999992813,33.238887786865234,0.0,33.238887786865234,1.1010519899317472,33.238887786865234,0.0,0.0,0.0,VF2Layout,33.238887786865234,26,solution found,no better solution found,True,True,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,12.0,15,1,0,42,1.0,21,1,3,0,314.65977479999856,21,21,True,True,0,31.99749999839696,16.430377960205078,0.0,16.430377960205078,0.5134894276436666,16.430377960205078,0.0,0.0,0.0,VF2Layout,16.430377960205078,26,solution found,no better solution found,True,True,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,12.0,15,1,0,42,1.0,21,1,3,1,314.6928516000007,21,21,True,True,0,30.319100002088817,14.583826065063477,0.0,14.583826065063477,0.481011179885245,14.583826065063477,0.0,0.0,0.0,VF2Layout,14.583826065063477,26,solution found,no better solution found,True,True,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,12.0,15,1,0,42,1.0,21,2,3,0,314.8034817999978,21,21,True,True,0,31.561100000544684,18.355607986450195,0.0,31.623125076293945,0.5815896146247568,18.355607986450195,0.0,0.0,0.0,VF2Layout,18.355607986450195,26,solution found,no better solution found,True,True,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,12.0,15,1,0,42,1.0,21,2,3,1,314.83608710000044,21,21,True,True,0,30.92319999996107,33.06937217712402,0.0,33.06937217712402,1.0694033016364948,33.06937217712402,0.0,0.0,0.0,VF2Layout,33.06937217712402,26,solution found,no better solution found,True,True,45,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,20.0,11,1,0,42,1.0,21,0,3,0,314.9371964999991,21,21,True,True,0,44.70070000024862,18.695831298828125,0.0,34.313201904296875,0.4182447097858455,18.695831298828125,0.0,0.0,0.0,VF2Layout,18.695831298828125,26,solution found,no better solution found,True,True,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,20.0,11,1,0,42,1.0,21,0,3,1,314.9834402999986,21,21,True,True,0,40.19200000038836,32.639265060424805,0.0,32.639265060424805,0.8120836251022447,32.639265060424805,0.0,0.0,0.0,VF2Layout,32.639265060424805,26,solution found,no better solution found,True,True,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,20.0,11,1,0,42,1.0,21,1,3,0,315.1055787999976,21,21,True,True,0,36.85559999939869,16.33906364440918,0.0,16.33906364440918,0.4433264861968264,16.33906364440918,0.0,0.0,0.0,VF2Layout,16.33906364440918,26,solution found,no better solution found,True,True,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,20.0,11,1,0,42,1.0,21,1,3,1,315.1432477999988,21,21,True,True,0,37.957900000037625,33.23483467102051,0.0,33.23483467102051,0.8755709528447981,32.2117805480957,0.0,0.0,0.0,VF2Layout,32.2117805480957,26,solution found,no better solution found,True,True,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,20.0,11,1,0,42,1.0,21,2,3,0,315.2616928999996,21,21,True,True,0,40.348700000322424,36.828041076660156,0.0,39.48569297790527,0.9127441795241449,36.828041076660156,0.0,0.0,0.0,VF2Layout,36.828041076660156,26,solution found,no better solution found,True,True,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
dense_pairs_with_idle,,,20.0,11,1,0,42,1.0,21,2,3,1,315.3028400999974,21,21,True,True,0,36.63570000207983,27.554988861083984,0.0,27.554988861083984,0.7521349082867168,27.554988861083984,0.0,0.0,0.0,VF2Layout,27.554988861083984,26,solution found,no better solution found,True,True,33,16,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,6,7,42,20,42
