family,k,m,order,j,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
merged_pairs_variant,,4,reverse,,36,2,0,64,1.0,32,2,3,0,3.182271199999377,32,32,True,True,0,31.395600002724677,17.08984375,0.0,21.090269088745117,0.544338816538523,17.08984375,0.0,0.0,0.0,VF2Layout,17.08984375,26,solution found,no better solution found,True,True,108,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs_variant,,4,reverse,,36,2,0,64,1.0,32,2,3,1,3.2165617999999085,32,32,True,True,0,29.155700001865625,15.542030334472656,0.0,22.753477096557617,0.5330700457707462,15.542030334472656,0.0,0.0,0.0,VF2Layout,15.542030334472656,26,solution found,no better solution found,True,True,108,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs_variant,,5,reverse,,37,2,0,64,1.0,32,0,3,0,22.083783099998982,32,32,True,True,0,13647.431599998527,13602.332353591919,0.0,13629.493713378906,0.9966954041076409,9528.00703048706,14.835119247436523,4059.490203857422,0.0,VF2Layout,9528.00703048706,25,nonexistent solution,no better solution found,True,True,111,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs_variant,,5,reverse,,37,2,0,64,1.0,32,0,3,1,35.73353009999846,32,32,True,True,0,7982.932999999321,7958.407640457153,0.0,7974.702596664429,0.996927775851035,3995.1393604278564,0.0,3963.268280029297,0.0,VF2Layout,3995.1393604278564,25,nonexistent solution,no better solution found,True,True,111,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs_variant,,5,reverse,,37,2,0,64,1.0,32,1,3,0,51.92359479999868,32,32,True,True,0,8134.753100002854,8124.660015106201,0.0,8124.660015106201,0.9987592635237265,4075.286388397217,2.78472900390625,4046.588897705078,0.0,VF2Layout,4075.286388397217,25,nonexistent solution,no better solution found,True,True,111,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs_variant,,5,reverse,,37,2,0,64,1.0,32,1,3,1,60.06064100000003,32,32,True,True,0,8095.060200001171,8073.768615722656,0.0,8090.881586074829,0.997369805319235,4027.315139770508,3.0362606048583984,4043.41721534729,0.0,VF2PostLayout,4043.41721534729,25,nonexistent solution,no better solution found,True,True,111,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs_variant,,5,reverse,,37,2,0,64,1.0,32,2,3,0,76.33251759999985,32,32,True,True,0,8119.719900001655,8092.857599258423,0.0,8116.3036823272705,0.9966917207645024,4051.42879486084,0.0,4041.428804397583,0.0,VF2Layout,4051.42879486084,25,nonexistent solution,no better solution found,True,True,111,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs_variant,,5,reverse,,37,2,0,64,1.0,32,2,3,1,84.45447749999948,32,32,True,True,0,8020.334500000899,8017.44818687439,0.0,8017.44818687439,0.9996401255924539,3958.601951599121,16.06893539428711,4042.7772998809814,0.0,VF2PostLayout,4042.7772998809814,25,nonexistent solution,no better solution found,True,True,111,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs_variant,,8,reverse,,40,2,0,64,1.0,32,0,3,0,101.35510769999746,32,32,True,True,0,8751.97660000049,8738.509178161621,0.0,8754.111528396606,0.9984612136829905,4319.516658782959,0.0,4418.992519378662,0.0,VF2PostLayout,4418.992519378662,25,nonexistent solution,no better solution found,True,True,120,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs_variant,,8,reverse,,40,2,0,64,1.0,32,0,3,1,110.10953639999934,32,32,True,True,0,8760.217900002317,8739.460945129395,0.0,8739.460945129395,0.9976305435424252,4322.393178939819,0.0,4417.067766189575,0.0,VF2PostLayout,4417.067766189575,25,nonexistent solution,no better solution found,True,True,120,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs_variant,,8,reverse,,40,2,0,64,1.0,32,1,3,0,127.80360129999826,32,32,True,True,0,8924.818800001958,8910.52222251892,0.0,8910.52222251892,0.9983981100565276,4509.439468383789,8.038759231567383,4393.043994903564,0.0,VF2Layout,4509.439468383789,25,nonexistent solution,no better solution found,True,True,120,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs_variant,,8,reverse,,40,2,0,64,1.0,32,1,3,1,136.7308250999995,32,32,True,True,0,8918.665100001817,8913.772583007812,0.0,8913.772583007812,0.9994514294528221,4430.060386657715,2.6412010192871094,4481.070995330811,0.0,VF2PostLayout,4481.070995330811,25,nonexistent solution,no better solution found,True,True,120,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs_variant,,8,reverse,,40,2,0,64,1.0,32,2,3,0,154.47491179999997,32,32,True,True,0,8871.291900002689,8857.369661331177,0.0,8868.845462799072,0.9984306413509505,4407.6597690582275,1.6438961029052734,4448.065996170044,0.0,VF2PostLayout,4448.065996170044,25,nonexistent solution,no better solution found,True,True,120,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
merged_pairs_variant,,8,reverse,,40,2,0,64,1.0,32,2,3,1,163.3485972999988,32,32,True,True,0,8834.78280000054,8822.717428207397,0.0,8827.370405197144,0.9986343329466865,4453.637361526489,3.9958953857421875,4365.084171295166,0.0,VF2Layout,4453.637361526489,25,nonexistent solution,no better solution found,True,True,120,38,,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",Windows-10-10.0.26100-SP0,3.11.9,2.5.2,8,8,64,20,42
