family,k,m,order,j,n_bare,dominant_size,n_interaction_edges,max_interaction_degree,spare,n,occupancy,n_pairs,seed,optimization_level,repeat,elapsed_since_start_s,max_matching_size,n_pairs_required,embedding_feasible,perfect_matching_exists,matching_slack,time_ms,layout_ms,routing_ms,accounted_ms,layout_frac,vf2layout_ms,sabrelayout_ms,vf2postlayout_ms,sabreswap_ms,slowest_pass,slowest_pass_ms,n_passes,vf2_stop_reason,vf2post_stop_reason,vf2postlayout_ran,vf2layout_ran,two_qubit_gates,depth,error,cpu,platform,python_version,qiskit_version,grid_rows,grid_cols,grid_size,gates_per_pair,seed_transpiler
dominant_size_sweep,,,,,,12,45,2,0,64,1.0,32,2,3,0,85.85116440000093,32,32,True,True,0,35.89069999907224,16.07799530029297,0.0,24.11818504333496,0.4479710705199001,16.07799530029297,0.0,0.0,0.0,VF2Layout,16.07799530029297,26,solution found,no better solution found,True,True,135,192,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,12,45,2,0,64,1.0,32,2,3,1,85.891158800001,32,32,True,True,0,36.50310000011814,16.07537269592285,0.0,24.521827697753906,0.44038376729293743,16.07537269592285,0.0,0.0,0.0,VF2Layout,16.07537269592285,26,solution found,no better solution found,True,True,135,192,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,18,45,2,0,64,1.0,32,0,3,0,95.48180120000143,32,32,True,True,0,9248.966700000892,9229.345560073853,0.0,9237.764358520508,0.9978785587013695,4382.209300994873,2.127408981323242,4845.008850097656,0.0,VF2PostLayout,4845.008850097656,25,nonexistent solution,no better solution found,True,True,156,219,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,18,45,2,0,64,1.0,32,0,3,1,104.73485360000086,32,32,True,True,0,9297.168700000839,9275.294065475464,0.0,9283.361673355103,0.9976471724638736,4385.961532592773,1.001596450805664,4888.330936431885,0.0,VF2PostLayout,4888.330936431885,25,nonexistent solution,no better solution found,True,True,156,219,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,18,45,2,0,64,1.0,32,1,3,0,123.6776770000015,32,32,True,True,0,9425.190300000395,9404.361963272095,0.0,9413.017511367798,0.9977901415180658,4460.942268371582,2.023935317993164,4941.3957595825195,0.0,VF2PostLayout,4941.3957595825195,25,nonexistent solution,no better solution found,True,True,156,219,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,18,45,2,0,64,1.0,32,1,3,1,133.10695060000035,32,32,True,True,0,9386.440400001447,9365.127801895142,0.0,9373.55923652649,0.9977294270034142,4410.275220870972,3.0105113983154297,4951.8420696258545,0.0,VF2PostLayout,4951.8420696258545,25,nonexistent solution,no better solution found,True,True,156,219,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,18,45,2,0,64,1.0,32,2,3,0,152.03054640000119,32,32,True,True,0,9449.261899999328,9426.976203918457,0.0,9436.150550842285,0.9976415410730787,4508.79168510437,1.627206802368164,4916.557312011719,0.0,VF2PostLayout,4916.557312011719,25,nonexistent solution,no better solution found,True,True,156,219,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,18,45,2,0,64,1.0,32,2,3,1,161.483884700001,32,32,True,True,0,9434.675200000129,9413.137674331665,0.0,9421.98133468628,0.9977171947934717,4457.4995040893555,3.004789352416992,4952.633380889893,0.0,VF2PostLayout,4952.633380889893,25,nonexistent solution,no better solution found,True,True,156,219,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,22,45,2,0,64,1.0,32,0,3,0,180.16403990000072,32,32,True,True,0,9051.14920000051,9030.213356018066,0.0,9038.620710372925,0.9976869407939445,4427.7660846710205,2.0513534545898438,4600.395917892456,0.0,VF2PostLayout,4600.395917892456,25,nonexistent solution,no better solution found,True,True,147,268,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,22,45,2,0,64,1.0,32,0,3,1,189.21920820000014,32,32,True,True,0,9084.122500000376,9062.602281570435,0.0,9069.640636444092,0.997631007460551,4478.1224727630615,2.272367477416992,4582.207441329956,0.0,VF2PostLayout,4582.207441329956,25,nonexistent solution,no better solution found,True,True,147,268,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,22,45,2,0,64,1.0,32,1,3,0,207.53066970000145,32,32,True,True,0,8999.836300001334,8978.011846542358,0.0,8986.451625823975,0.9975750166190276,4416.040420532227,1.0027885437011719,4560.968637466431,0.0,VF2PostLayout,4560.968637466431,25,nonexistent solution,no better solution found,True,True,147,268,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,22,45,2,0,64,1.0,32,1,3,1,216.53452450000077,32,32,True,True,0,9005.031599999711,8981.93073272705,0.0,8991.790533065796,0.9974346711595481,4401.107311248779,1.0428428649902344,4579.780578613281,0.0,VF2PostLayout,4579.780578613281,25,nonexistent solution,no better solution found,True,True,147,268,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,22,45,2,0,64,1.0,32,2,3,0,234.74963220000063,32,32,True,True,0,9241.523900000175,9221.189260482788,0.0,9228.385925292969,0.9977996443295043,4567.763328552246,2.0055770874023438,4651.42035484314,0.0,VF2PostLayout,4651.42035484314,25,nonexistent solution,no better solution found,True,True,147,268,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
dominant_size_sweep,,,,,,22,45,2,0,64,1.0,32,2,3,1,243.99533450000126,32,32,True,True,0,9104.237899999134,9082.689762115479,0.0,9090.922355651855,0.9976331749982437,4474.861145019531,1.0023117065429688,4605.823993682861,0.0,VF2PostLayout,4605.823993682861,25,nonexistent solution,no better solution found,True,True,147,268,,"AMD64 Family 25 Model 80 Stepping 0, AuthenticAMD",Windows-10-10.0.26100-SP0,3.10.11,2.5.2,8,8,64,20,42
